tick_id,day,settlement_id,resident_id,sensory_cue,cue_source_room,memory_key,relationship_before_reload,relationship_after_reload,remembered_object,recalled_after_reload,behavior_change_after_reload,sensory_memory_visible,private_memory_not_dumped
2570,143,orchard,Mara,cart creak / apple soil / seed lane,seed lane,ssrm.v43.sensory_memory.orchard.Mara,0.98,0.98,market token,True,resident names remembered room cue,True,True
2572,143,riverbend,Lio,river slap / wet cedar / kit alcove,kit alcove,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,dry shawl,True,resident names remembered room cue,True,True
2574,144,signal,Milo,static crickets / lamp oil / lantern walk,lantern walk,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,mast rope,True,resident names remembered room cue,True,True
2576,144,repair_ring,Juno,bell hum / hot copper / wire bench,wire bench,ssrm.v43.sensory_memory.repair_ring.Juno,0.98,0.98,bell gauge,True,resident names remembered room cue,True,True
2578,144,roofward,Fay,hinge ticks / thyme paper / sun sill,sun sill,ssrm.v43.sensory_memory.roofward.Fay,0.98,0.98,sun lens,True,resident names remembered room cue,True,True
2580,144,signal,Milo,static crickets / lamp oil / lens room,lens room,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,signal lens,True,gaze softens after familiar cue,True,True
2581,144,orchard,Mara,cart creak / apple soil / arrival court,arrival court,ssrm.v43.sensory_memory.orchard.Mara,0.98,0.98,apple wrap,True,gaze softens after familiar cue,True,True
2582,144,repair_ring,Juno,bell hum / hot copper / spark lane,spark lane,ssrm.v43.sensory_memory.repair_ring.Juno,0.98,0.98,insulated tongs,True,resident names remembered room cue,True,True
2583,144,riverbend,Lio,river slap / wet cedar / dry ridge,dry ridge,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,ridge lantern,True,gaze softens after familiar cue,True,True
2584,144,roofward,Fay,hinge ticks / thyme paper / arrival court,arrival court,ssrm.v43.sensory_memory.roofward.Fay,0.98,0.98,brass hinge,True,gaze softens after familiar cue,True,True
2586,144,signal,Milo,static crickets / lamp oil / signal perch,signal perch,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,mast rope,True,resident names remembered room cue,True,True
2588,144,repair_ring,Juno,bell hum / hot copper / bell alcove,bell alcove,ssrm.v43.sensory_memory.repair_ring.Juno,0.98,0.98,bell gauge,True,resident names remembered room cue,True,True
2590,144,roofward,Fay,hinge ticks / thyme paper / glass stair,glass stair,ssrm.v43.sensory_memory.roofward.Fay,0.98,0.98,sun lens,True,resident names remembered room cue,True,True
2592,145,orchard,Mara,cart creak / apple soil / satchel shed,satchel shed,ssrm.v43.sensory_memory.orchard.Mara,0.98,0.98,market token,True,resident names remembered room cue,True,True
2594,145,riverbend,Lio,river slap / wet cedar / wet crossing,wet crossing,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,dry shawl,True,resident names remembered room cue,True,True
2596,145,archive,Toma,page flutter / ink linen / stone stacks,stone stacks,ssrm.v43.sensory_memory.archive.Toma,0.98,0.98,ink ribbon,True,resident names remembered room cue,True,True
2597,145,signal,Milo,static crickets / lamp oil / lens room,lens room,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,signal lens,True,gaze softens after familiar cue,True,True
2598,145,orchard,Mara,cart creak / apple soil / arrival court,arrival court,ssrm.v43.sensory_memory.orchard.Mara,0.98,0.98,apple wrap,True,gaze softens after familiar cue,True,True
2600,145,riverbend,Lio,river slap / wet cedar / dry ridge,dry ridge,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,ridge lantern,True,gaze softens after familiar cue,True,True
2601,145,roofward,Fay,hinge ticks / thyme paper / arrival court,arrival court,ssrm.v43.sensory_memory.roofward.Fay,0.98,0.98,brass hinge,True,gaze softens after familiar cue,True,True
2602,145,archive,Toma,page flutter / ink linen / spool room,spool room,ssrm.v43.sensory_memory.archive.Toma,0.98,0.98,clean cloth,True,resident names remembered room cue,True,True
2604,145,orchard,Mara,cart creak / apple soil / seed lane,seed lane,ssrm.v43.sensory_memory.orchard.Mara,0.98,0.98,market token,True,resident names remembered room cue,True,True
2606,145,riverbend,Lio,river slap / wet cedar / kit alcove,kit alcove,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,dry shawl,True,resident names remembered room cue,True,True
2608,145,archive,Toma,page flutter / ink linen / ink niche,ink niche,ssrm.v43.sensory_memory.archive.Toma,0.98,0.98,ink ribbon,True,resident names remembered room cue,True,True
2610,146,repair_ring,Juno,bell hum / hot copper / wire bench,wire bench,ssrm.v43.sensory_memory.repair_ring.Juno,0.98,0.98,bell gauge,True,resident names remembered room cue,True,True
2612,146,roofward,Fay,hinge ticks / thyme paper / sun sill,sun sill,ssrm.v43.sensory_memory.roofward.Fay,0.98,0.98,sun lens,True,resident names remembered room cue,True,True
2614,146,signal,Milo,static crickets / lamp oil / lens room,lens room,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,signal lens,True,gaze softens after familiar cue,True,True
2615,146,orchard,Mara,cart creak / apple soil / arrival court,arrival court,ssrm.v43.sensory_memory.orchard.Mara,0.98,0.98,apple wrap,True,gaze softens after familiar cue,True,True
2616,146,repair_ring,Juno,bell hum / hot copper / spark lane,spark lane,ssrm.v43.sensory_memory.repair_ring.Juno,0.98,0.98,insulated tongs,True,resident names remembered room cue,True,True
2617,146,riverbend,Lio,river slap / wet cedar / dry ridge,dry ridge,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,ridge lantern,True,gaze softens after familiar cue,True,True
2618,146,roofward,Fay,hinge ticks / thyme paper / arrival court,arrival court,ssrm.v43.sensory_memory.roofward.Fay,0.98,0.98,brass hinge,True,gaze softens after familiar cue,True,True
2620,146,signal,Milo,static crickets / lamp oil / signal perch,signal perch,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,mast rope,True,resident names remembered room cue,True,True
2622,146,repair_ring,Juno,bell hum / hot copper / bell alcove,bell alcove,ssrm.v43.sensory_memory.repair_ring.Juno,0.98,0.98,bell gauge,True,resident names remembered room cue,True,True
2624,146,roofward,Fay,hinge ticks / thyme paper / glass stair,glass stair,ssrm.v43.sensory_memory.roofward.Fay,0.98,0.98,sun lens,True,resident names remembered room cue,True,True
2626,146,signal,Milo,static crickets / lamp oil / arrival court,arrival court,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,signal lens,True,resident names remembered room cue,True,True
2627,146,orchard,Mara,cart creak / apple soil / mud row,mud row,ssrm.v43.sensory_memory.orchard.Mara,0.98,0.98,apple wrap,True,gaze softens after familiar cue,True,True
2628,147,riverbend,Lio,river slap / wet cedar / wet crossing,wet crossing,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,dry shawl,True,resident names remembered room cue,True,True
2630,147,archive,Toma,page flutter / ink linen / stone stacks,stone stacks,ssrm.v43.sensory_memory.archive.Toma,0.98,0.98,ink ribbon,True,resident names remembered room cue,True,True
2631,147,signal,Milo,static crickets / lamp oil / lens room,lens room,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,signal lens,True,gaze softens after familiar cue,True,True
2632,147,orchard,Mara,cart creak / apple soil / arrival court,arrival court,ssrm.v43.sensory_memory.orchard.Mara,0.98,0.98,apple wrap,True,gaze softens after familiar cue,True,True
2634,147,riverbend,Lio,river slap / wet cedar / dry ridge,dry ridge,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,ridge lantern,True,gaze softens after familiar cue,True,True
2635,147,roofward,Fay,hinge ticks / thyme paper / arrival court,arrival court,ssrm.v43.sensory_memory.roofward.Fay,0.98,0.98,brass hinge,True,gaze softens after familiar cue,True,True
2636,147,archive,Toma,page flutter / ink linen / spool room,spool room,ssrm.v43.sensory_memory.archive.Toma,0.98,0.98,clean cloth,True,resident names remembered room cue,True,True
2638,147,orchard,Mara,cart creak / apple soil / seed lane,seed lane,ssrm.v43.sensory_memory.orchard.Mara,0.98,0.98,market token,True,resident names remembered room cue,True,True
2640,147,riverbend,Lio,river slap / wet cedar / kit alcove,kit alcove,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,dry shawl,True,resident names remembered room cue,True,True
2642,147,archive,Toma,page flutter / ink linen / ink niche,ink niche,ssrm.v43.sensory_memory.archive.Toma,0.98,0.98,ink ribbon,True,resident names remembered room cue,True,True
2644,147,orchard,Mara,cart creak / apple soil / mud row,mud row,ssrm.v43.sensory_memory.orchard.Mara,0.98,0.98,apple wrap,True,gaze softens after familiar cue,True,True
2645,147,repair_ring,Juno,bell hum / hot copper / cool corner,cool corner,ssrm.v43.sensory_memory.repair_ring.Juno,0.98,0.98,insulated tongs,True,gaze softens after familiar cue,True,True
2646,148,roofward,Fay,hinge ticks / thyme paper / sun sill,sun sill,ssrm.v43.sensory_memory.roofward.Fay,0.98,0.98,sun lens,True,resident names remembered room cue,True,True
2648,148,signal,Milo,static crickets / lamp oil / lens room,lens room,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,signal lens,True,gaze softens after familiar cue,True,True
2649,148,orchard,Mara,cart creak / apple soil / arrival court,arrival court,ssrm.v43.sensory_memory.orchard.Mara,0.98,0.98,apple wrap,True,gaze softens after familiar cue,True,True
2650,148,repair_ring,Juno,bell hum / hot copper / spark lane,spark lane,ssrm.v43.sensory_memory.repair_ring.Juno,0.98,0.98,insulated tongs,True,resident names remembered room cue,True,True
2651,148,riverbend,Lio,river slap / wet cedar / dry ridge,dry ridge,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,ridge lantern,True,gaze softens after familiar cue,True,True
2652,148,roofward,Fay,hinge ticks / thyme paper / arrival court,arrival court,ssrm.v43.sensory_memory.roofward.Fay,0.98,0.98,brass hinge,True,gaze softens after familiar cue,True,True
2654,148,signal,Milo,static crickets / lamp oil / signal perch,signal perch,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,mast rope,True,resident names remembered room cue,True,True
2656,148,repair_ring,Juno,bell hum / hot copper / bell alcove,bell alcove,ssrm.v43.sensory_memory.repair_ring.Juno,0.98,0.98,bell gauge,True,resident names remembered room cue,True,True
2658,148,roofward,Fay,hinge ticks / thyme paper / glass stair,glass stair,ssrm.v43.sensory_memory.roofward.Fay,0.98,0.98,sun lens,True,resident names remembered room cue,True,True
2660,148,signal,Milo,static crickets / lamp oil / arrival court,arrival court,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,signal lens,True,resident names remembered room cue,True,True
2661,148,orchard,Mara,cart creak / apple soil / mud row,mud row,ssrm.v43.sensory_memory.orchard.Mara,0.98,0.98,apple wrap,True,gaze softens after familiar cue,True,True
2662,148,repair_ring,Juno,bell hum / hot copper / cool corner,cool corner,ssrm.v43.sensory_memory.repair_ring.Juno,0.98,0.98,insulated tongs,True,gaze softens after familiar cue,True,True
2664,149,archive,Toma,page flutter / ink linen / stone stacks,stone stacks,ssrm.v43.sensory_memory.archive.Toma,0.98,0.98,ink ribbon,True,resident names remembered room cue,True,True
2665,149,signal,Milo,static crickets / lamp oil / lens room,lens room,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,signal lens,True,gaze softens after familiar cue,True,True
2666,149,orchard,Mara,cart creak / apple soil / arrival court,arrival court,ssrm.v43.sensory_memory.orchard.Mara,0.98,0.98,apple wrap,True,gaze softens after familiar cue,True,True
2668,149,riverbend,Lio,river slap / wet cedar / dry ridge,dry ridge,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,ridge lantern,True,gaze softens after familiar cue,True,True
2669,149,roofward,Fay,hinge ticks / thyme paper / arrival court,arrival court,ssrm.v43.sensory_memory.roofward.Fay,0.98,0.98,brass hinge,True,gaze softens after familiar cue,True,True
2670,149,archive,Toma,page flutter / ink linen / spool room,spool room,ssrm.v43.sensory_memory.archive.Toma,0.98,0.98,clean cloth,True,resident names remembered room cue,True,True
2672,149,orchard,Mara,cart creak / apple soil / seed lane,seed lane,ssrm.v43.sensory_memory.orchard.Mara,0.98,0.98,market token,True,resident names remembered room cue,True,True
2674,149,riverbend,Lio,river slap / wet cedar / kit alcove,kit alcove,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,dry shawl,True,resident names remembered room cue,True,True
2676,149,archive,Toma,page flutter / ink linen / ink niche,ink niche,ssrm.v43.sensory_memory.archive.Toma,0.98,0.98,ink ribbon,True,resident names remembered room cue,True,True
2678,149,orchard,Mara,cart creak / apple soil / mud row,mud row,ssrm.v43.sensory_memory.orchard.Mara,0.98,0.98,apple wrap,True,gaze softens after familiar cue,True,True
2679,149,repair_ring,Juno,bell hum / hot copper / cool corner,cool corner,ssrm.v43.sensory_memory.repair_ring.Juno,0.98,0.98,insulated tongs,True,gaze softens after familiar cue,True,True
2680,149,riverbend,Lio,river slap / wet cedar / arrival court,arrival court,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,ridge lantern,True,resident names remembered room cue,True,True
2681,149,roofward,Fay,hinge ticks / thyme paper / warm lane,warm lane,ssrm.v43.sensory_memory.roofward.Fay,0.98,0.98,brass hinge,True,gaze softens after familiar cue,True,True
2682,150,signal,Milo,static crickets / lamp oil / lens room,lens room,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,signal lens,True,gaze softens after familiar cue,True,True
2683,150,orchard,Mara,cart creak / apple soil / arrival court,arrival court,ssrm.v43.sensory_memory.orchard.Mara,0.98,0.98,apple wrap,True,gaze softens after familiar cue,True,True
2684,150,repair_ring,Juno,bell hum / hot copper / spark lane,spark lane,ssrm.v43.sensory_memory.repair_ring.Juno,0.98,0.98,insulated tongs,True,resident names remembered room cue,True,True
2685,150,riverbend,Lio,river slap / wet cedar / dry ridge,dry ridge,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,ridge lantern,True,gaze softens after familiar cue,True,True
2686,150,roofward,Fay,hinge ticks / thyme paper / arrival court,arrival court,ssrm.v43.sensory_memory.roofward.Fay,0.98,0.98,brass hinge,True,gaze softens after familiar cue,True,True
2688,150,signal,Milo,static crickets / lamp oil / signal perch,signal perch,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,mast rope,True,resident names remembered room cue,True,True
2690,150,repair_ring,Juno,bell hum / hot copper / bell alcove,bell alcove,ssrm.v43.sensory_memory.repair_ring.Juno,0.98,0.98,bell gauge,True,resident names remembered room cue,True,True
2692,150,roofward,Fay,hinge ticks / thyme paper / glass stair,glass stair,ssrm.v43.sensory_memory.roofward.Fay,0.98,0.98,sun lens,True,resident names remembered room cue,True,True
2694,150,signal,Milo,static crickets / lamp oil / arrival court,arrival court,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,signal lens,True,resident names remembered room cue,True,True
2695,150,orchard,Mara,cart creak / apple soil / mud row,mud row,ssrm.v43.sensory_memory.orchard.Mara,0.98,0.98,apple wrap,True,gaze softens after familiar cue,True,True
2696,150,repair_ring,Juno,bell hum / hot copper / cool corner,cool corner,ssrm.v43.sensory_memory.repair_ring.Juno,0.98,0.98,insulated tongs,True,gaze softens after familiar cue,True,True
2698,150,roofward,Fay,hinge ticks / thyme paper / warm lane,warm lane,ssrm.v43.sensory_memory.roofward.Fay,0.98,0.98,brass hinge,True,gaze softens after familiar cue,True,True
2699,150,archive,Toma,page flutter / ink linen / memory desk,memory desk,ssrm.v43.sensory_memory.archive.Toma,0.98,0.98,clean cloth,True,gaze softens after familiar cue,True,True
2700,151,orchard,Mara,cart creak / apple soil / arrival court,arrival court,ssrm.v43.sensory_memory.orchard.Mara,0.98,0.98,apple wrap,True,gaze softens after familiar cue,True,True
2702,151,riverbend,Lio,river slap / wet cedar / dry ridge,dry ridge,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,ridge lantern,True,gaze softens after familiar cue,True,True
2703,151,roofward,Fay,hinge ticks / thyme paper / arrival court,arrival court,ssrm.v43.sensory_memory.roofward.Fay,0.98,0.98,brass hinge,True,gaze softens after familiar cue,True,True
2704,151,archive,Toma,page flutter / ink linen / spool room,spool room,ssrm.v43.sensory_memory.archive.Toma,0.98,0.98,clean cloth,True,resident names remembered room cue,True,True
