tick_id,day,tick,avatar_region,active_route,editor_panel,import_export_panel,branch_compare_panel,simultaneous_task_panel,agent_dialogue_panel,recovery_panel,local_storage_key,replay_key,boundary_note
858,58,3,central_exchange,central_repair_ring,ssrm_v31_route_state_central_repair_ring: v85 valid=True,export ready,inner repair yard vs outer bell path: branch_a_direct,lead caravan task: idle,Juno: I remember you chose inner repair yard for central_exchange->repair_hall. The Repair Circle record shows recovery 0.94.,recovery 0.94,ssrm_v31_route_state_central_repair_ring,v31-571925,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
859,58,4,repair_hall,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward: v74 valid=True,export ready,river ford vs orchard ridge detour: branch_b_detour,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_riverbend_roofward,v31-601316,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
860,58,5,riverbend,roofward_archive,ssrm_v31_route_state_roofward_archive: v88 valid=True,export ready,glass stair vs cool archive lane: branch_a_direct,lead caravan task: active,none,recovery 0.94,ssrm_v31_route_state_roofward_archive,v31-443797,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
861,58,6,roofward,archive_signal,ssrm_v31_route_state_archive_signal: v75 valid=True,export ready,paper lane vs stone kiosk path: branch_a_direct,lead caravan task: active,none,recovery 0.94,ssrm_v31_route_state_archive_signal,v31-398898,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
862,58,7,archive_quarter,signal_orchard,ssrm_v31_route_state_signal_orchard: v86 valid=True,export ready,dusk road vs river lantern loop: branch_b_detour,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_signal_orchard,v31-518739,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
863,58,8,signal_ridge,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend: v77 valid=True,export ready,fen track vs market plank route: branch_a_direct,lead caravan task: idle,none,recovery 0.93,ssrm_v31_route_state_orchard_riverbend,v31-439879,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
864,58,9,orchard_fen,central_repair_ring,ssrm_v31_route_state_central_repair_ring: v86 valid=True,import accepted,inner repair yard vs outer bell path: branch_a_direct,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_central_repair_ring,v31-557085,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
865,58,10,central_exchange,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward: v74 valid=True,export ready,river ford vs orchard ridge detour: branch_b_detour,lead caravan task: active,none,recovery 0.94,ssrm_v31_route_state_riverbend_roofward,v31-585233,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
866,58,11,repair_hall,roofward_archive,ssrm_v31_route_state_roofward_archive: v88 valid=True,export ready,glass stair vs cool archive lane: branch_a_direct,lead caravan task: idle,Fay: I remember you chose glass stair for roofward->archive_quarter. The Glassgarden Guild record shows recovery 0.94.,recovery 0.94,ssrm_v31_route_state_roofward_archive,v31-444307,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
867,58,12,riverbend,archive_signal,ssrm_v31_route_state_archive_signal: v76 valid=True,export ready,paper lane vs stone kiosk path: branch_b_detour,lead caravan task: active,none,recovery 0.94,ssrm_v31_route_state_archive_signal,v31-489492,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
868,58,13,roofward,signal_orchard,ssrm_v31_route_state_signal_orchard: v87 valid=True,import rejected,dusk road vs river lantern loop: branch_b_detour,lead caravan task: active,none,recovery 0.94,ssrm_v31_route_state_signal_orchard,v31-504203,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
869,58,14,archive_quarter,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend: v78 valid=True,import accepted,fen track vs market plank route: branch_a_direct,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_orchard_riverbend,v31-427377,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
870,59,0,signal_ridge,central_repair_ring,ssrm_v31_route_state_central_repair_ring: v87 valid=True,export ready,inner repair yard vs outer bell path: branch_a_direct,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_central_repair_ring,v31-556937,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
871,59,1,orchard_fen,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward: v75 valid=True,import accepted,river ford vs orchard ridge detour: branch_b_detour,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_riverbend_roofward,v31-585215,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
872,59,2,central_exchange,roofward_archive,ssrm_v31_route_state_roofward_archive: v88 valid=True,export ready,glass stair vs cool archive lane: branch_a_direct,lead caravan task: active,none,recovery 0.94,ssrm_v31_route_state_roofward_archive,v31-443066,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
873,59,3,repair_hall,archive_signal,ssrm_v31_route_state_archive_signal: v76 valid=True,export ready,paper lane vs stone kiosk path: branch_b_detour,lead caravan task: idle,Nia: I remember you chose stone kiosk path for archive_quarter->signal_ridge. The Index Guild record shows recovery 0.94.,recovery 0.94,ssrm_v31_route_state_archive_signal,v31-475057,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
874,59,4,riverbend,signal_orchard,ssrm_v31_route_state_signal_orchard: v87 valid=True,export ready,dusk road vs river lantern loop: branch_b_detour,lead caravan task: active,none,recovery 0.94,ssrm_v31_route_state_signal_orchard,v31-504075,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
875,59,5,roofward,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend: v80 valid=True,import accepted,fen track vs market plank route: branch_b_detour,lead caravan task: active,none,recovery 0.94,ssrm_v31_route_state_orchard_riverbend,v31-544037,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
876,59,6,archive_quarter,central_repair_ring,ssrm_v31_route_state_central_repair_ring: v87 valid=True,export ready,inner repair yard vs outer bell path: branch_a_direct,lead caravan task: idle,none,recovery 0.93,ssrm_v31_route_state_central_repair_ring,v31-571714,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
877,59,7,signal_ridge,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward: v75 valid=True,export ready,river ford vs orchard ridge detour: branch_b_detour,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_riverbend_roofward,v31-600760,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
878,59,8,orchard_fen,roofward_archive,ssrm_v31_route_state_roofward_archive: v89 valid=True,export ready,glass stair vs cool archive lane: branch_a_direct,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_roofward_archive,v31-457280,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
879,59,9,central_exchange,archive_signal,ssrm_v31_route_state_archive_signal: v77 valid=True,import accepted,paper lane vs stone kiosk path: branch_b_detour,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_archive_signal,v31-475793,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
880,59,10,repair_hall,signal_orchard,ssrm_v31_route_state_signal_orchard: v87 valid=True,export ready,dusk road vs river lantern loop: branch_b_detour,lead caravan task: active,none,recovery 0.94,ssrm_v31_route_state_signal_orchard,v31-503947,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
