tick_id,day,session_id,settlement_id,resident_id,project_id,project_name,loop_step,avatar_action,task_state_before,task_state_after,local_state_key,local_state_mutated,loop_advanced,resident_visible,private_workspace_sealed,no_llm_call
2682,150,session-025,glass_harbor,Sera,768a4d2ad8,relight public lamp,recover_failed_work,click:recover_failed_work:fog_rail,resident-ready,recovery-choice-open,ssrm.v55.glass_harbor.session-025,True,True,True,True,True
2683,150,session-025,cinder_garden,Juno,2b1e35e8a1,sort ember fruit,drop_tool,click:drop_tool:seed_shelf,resident-ready,tool-returned-or-nearby,ssrm.v55.cinder_garden.session-025,True,True,True,True,True
2684,150,session-025,lichen_bridge,Luma,450c18baea,mark signal bell,relationship_phrase,click:relationship_phrase:signal_post,resident-ready,phrase-used-and-saved,ssrm.v55.lichen_bridge.session-025,True,True,True,True,True
2685,150,session-025,orchid_engine,Dax,363676d602,stabilize steam kettle,save_session,click:save_session:orchid_bay,resident-ready,session-snapshot-written,ssrm.v55.orchid_engine.session-025,True,True,True,True,True
2686,150,session-025,moss_ward,Tala,572744cec7,drain rain path,path_to_site,click:path_to_site:rain_gate,queued,at-site-or-closer,ssrm.v55.moss_ward.session-025,True,True,True,True,True
2687,150,session-025,glass_harbor,Nia,2c46e6f05e,mend fog net,pickup_tool,click:pickup_tool:net_room,resident-ready,tool-in-hand,ssrm.v55.glass_harbor.session-025,True,True,True,True,True
2688,150,session-025,cinder_garden,Pax,1e5830ef22,cool ash path,execute_task,click:execute_task:shade_tent,resident-ready,inventory-mutated,ssrm.v55.cinder_garden.session-025,True,True,True,True,True
2689,150,session-025,lichen_bridge,Rin,9611f49c07,repair meal ledger,recover_failed_work,click:recover_failed_work:rope_bridge,resident-ready,recovery-choice-open,ssrm.v55.lichen_bridge.session-025,True,True,True,True,True
2690,150,session-025,orchid_engine,Eli,a3b8dc6d55,listen to valve pulse,drop_tool,click:drop_tool:gear_wash,resident-ready,tool-returned-or-nearby,ssrm.v55.orchid_engine.session-025,True,True,True,True,True
2691,150,session-025,moss_ward,Ari,2378d81ec8,patch blanket loom,relationship_phrase,click:relationship_phrase:root_alcove,resident-ready,phrase-used-and-saved,ssrm.v55.moss_ward.session-025,True,True,True,True,True
2692,150,session-025,glass_harbor,Oren,d2b7153668,seal fog catcher,save_session,click:save_session:lamp_pier,resident-ready,session-snapshot-written,ssrm.v55.glass_harbor.session-025,True,True,True,True,True
2693,150,session-025,cinder_garden,Vale,b4da23a954,repair seed calendar,path_to_site,click:path_to_site:ash_path,queued,at-site-or-closer,ssrm.v55.cinder_garden.session-025,True,True,True,True,True
2694,150,session-025,lichen_bridge,Sol,85cb036eb5,test rope bridge,pickup_tool,click:pickup_tool:meal_room,resident-ready,tool-in-hand,ssrm.v55.lichen_bridge.session-025,True,True,True,True,True
2695,150,session-025,orchid_engine,Bea,3935fa5efe,clean gear wash,execute_task,click:execute_task:engine_ring,resident-ready,inventory-mutated,ssrm.v55.orchid_engine.session-025,True,True,True,True,True
2696,150,session-025,moss_ward,Fay,6a7b5adb25,copy root ledger,recover_failed_work,click:recover_failed_work:blanket_room,resident-ready,recovery-choice-open,ssrm.v55.moss_ward.session-025,True,True,True,True,True
2697,150,session-025,glass_harbor,Puck,c10ea1470a,mark crossing rope,drop_tool,click:drop_tool:fog_rail,resident-ready,tool-returned-or-nearby,ssrm.v55.glass_harbor.session-025,True,True,True,True,True
2698,150,session-025,cinder_garden,Wren,81aa359945,shade seed rows,relationship_phrase,click:relationship_phrase:seed_shelf,resident-ready,phrase-used-and-saved,ssrm.v55.cinder_garden.session-025,True,True,True,True,True
2699,150,session-025,lichen_bridge,Kio,ebef679159,weave spare rope,save_session,click:save_session:signal_post,resident-ready,session-snapshot-written,ssrm.v55.lichen_bridge.session-025,True,True,True,True,True
2700,151,session-026,moss_ward,Ari,acb2c21249,copy root ledger,drop_tool,click:drop_tool:rain_gate,resident-ready,tool-returned-or-nearby,ssrm.v55.moss_ward.session-026,True,True,True,True,True
2701,151,session-026,glass_harbor,Oren,65ab173ea1,mark crossing rope,relationship_phrase,click:relationship_phrase:net_room,resident-ready,phrase-used-and-saved,ssrm.v55.glass_harbor.session-026,True,True,True,True,True
2702,151,session-026,cinder_garden,Vale,7525471538,shade seed rows,save_session,click:save_session:shade_tent,resident-ready,session-snapshot-written,ssrm.v55.cinder_garden.session-026,True,True,True,True,True
2703,151,session-026,lichen_bridge,Sol,032f2286f3,weave spare rope,path_to_site,click:path_to_site:rope_bridge,queued,at-site-or-closer,ssrm.v55.lichen_bridge.session-026,True,True,True,True,True
2704,151,session-026,orchid_engine,Bea,a0d3597080,tend orchid lamp,pickup_tool,click:pickup_tool:gear_wash,resident-ready,tool-in-hand,ssrm.v55.orchid_engine.session-026,True,True,True,True,True
2705,151,session-026,moss_ward,Fay,72cfe9f03b,raise warm-cup shelf,execute_task,click:execute_task:root_alcove,resident-ready,inventory-mutated,ssrm.v55.moss_ward.session-026,True,True,True,True,True
2706,151,session-026,glass_harbor,Puck,d99abac1ce,relight public lamp,recover_failed_work,click:recover_failed_work:lamp_pier,resident-ready,recovery-choice-open,ssrm.v55.glass_harbor.session-026,True,True,True,True,True
2707,151,session-026,cinder_garden,Wren,efccb1106a,sort ember fruit,drop_tool,click:drop_tool:ash_path,resident-ready,tool-returned-or-nearby,ssrm.v55.cinder_garden.session-026,True,True,True,True,True
2708,151,session-026,lichen_bridge,Kio,096f63fbc9,mark signal bell,relationship_phrase,click:relationship_phrase:meal_room,resident-ready,phrase-used-and-saved,ssrm.v55.lichen_bridge.session-026,True,True,True,True,True
2709,151,session-026,orchid_engine,Cai,7b17b6bca2,stabilize steam kettle,save_session,click:save_session:engine_ring,resident-ready,session-snapshot-written,ssrm.v55.orchid_engine.session-026,True,True,True,True,True
2710,151,session-026,moss_ward,Milo,42164b006a,drain rain path,path_to_site,click:path_to_site:blanket_room,queued,at-site-or-closer,ssrm.v55.moss_ward.session-026,True,True,True,True,True
2711,151,session-026,glass_harbor,Sera,b557cb5ab1,mend fog net,pickup_tool,click:pickup_tool:fog_rail,resident-ready,tool-in-hand,ssrm.v55.glass_harbor.session-026,True,True,True,True,True
2712,151,session-026,cinder_garden,Juno,f754fc777c,cool ash path,execute_task,click:execute_task:seed_shelf,resident-ready,inventory-mutated,ssrm.v55.cinder_garden.session-026,True,True,True,True,True
2713,151,session-026,lichen_bridge,Luma,7017cc792d,repair meal ledger,recover_failed_work,click:recover_failed_work:signal_post,resident-ready,recovery-choice-open,ssrm.v55.lichen_bridge.session-026,True,True,True,True,True
2714,151,session-026,orchid_engine,Dax,947f5c8b39,listen to valve pulse,drop_tool,click:drop_tool:orchid_bay,resident-ready,tool-returned-or-nearby,ssrm.v55.orchid_engine.session-026,True,True,True,True,True
2715,151,session-026,moss_ward,Tala,f91d6085d8,patch blanket loom,relationship_phrase,click:relationship_phrase:rain_gate,resident-ready,phrase-used-and-saved,ssrm.v55.moss_ward.session-026,True,True,True,True,True
2716,151,session-026,glass_harbor,Nia,7d03d3d3f1,seal fog catcher,save_session,click:save_session:net_room,resident-ready,session-snapshot-written,ssrm.v55.glass_harbor.session-026,True,True,True,True,True
2717,151,session-026,cinder_garden,Pax,2ac4db2919,repair seed calendar,path_to_site,click:path_to_site:shade_tent,queued,at-site-or-closer,ssrm.v55.cinder_garden.session-026,True,True,True,True,True
2718,152,session-026,orchid_engine,Cai,aa06bc447d,listen to valve pulse,relationship_phrase,click:relationship_phrase:gear_wash,resident-ready,phrase-used-and-saved,ssrm.v55.orchid_engine.session-026,True,True,True,True,True
2719,152,session-026,moss_ward,Milo,214b5191fa,patch blanket loom,save_session,click:save_session:root_alcove,resident-ready,session-snapshot-written,ssrm.v55.moss_ward.session-026,True,True,True,True,True
2720,152,session-026,glass_harbor,Sera,35df557118,seal fog catcher,path_to_site,click:path_to_site:lamp_pier,queued,at-site-or-closer,ssrm.v55.glass_harbor.session-026,True,True,True,True,True
2721,152,session-026,cinder_garden,Juno,a3cdbd8180,repair seed calendar,pickup_tool,click:pickup_tool:ash_path,resident-ready,tool-in-hand,ssrm.v55.cinder_garden.session-026,True,True,True,True,True
2722,152,session-026,lichen_bridge,Luma,a72c4caf94,test rope bridge,execute_task,click:execute_task:meal_room,resident-ready,inventory-mutated,ssrm.v55.lichen_bridge.session-026,True,True,True,True,True
2723,152,session-026,orchid_engine,Dax,e5be4a3317,clean gear wash,recover_failed_work,click:recover_failed_work:engine_ring,resident-ready,recovery-choice-open,ssrm.v55.orchid_engine.session-026,True,True,True,True,True
2724,152,session-026,moss_ward,Tala,ab7eb655b8,copy root ledger,drop_tool,click:drop_tool:blanket_room,resident-ready,tool-returned-or-nearby,ssrm.v55.moss_ward.session-026,True,True,True,True,True
2725,152,session-026,glass_harbor,Nia,35100ce116,mark crossing rope,relationship_phrase,click:relationship_phrase:fog_rail,resident-ready,phrase-used-and-saved,ssrm.v55.glass_harbor.session-026,True,True,True,True,True
2726,152,session-026,cinder_garden,Pax,cfb8cd3fed,shade seed rows,save_session,click:save_session:seed_shelf,resident-ready,session-snapshot-written,ssrm.v55.cinder_garden.session-026,True,True,True,True,True
2727,152,session-026,lichen_bridge,Rin,d21d02a5bc,weave spare rope,path_to_site,click:path_to_site:signal_post,queued,at-site-or-closer,ssrm.v55.lichen_bridge.session-026,True,True,True,True,True
2728,152,session-026,orchid_engine,Eli,3f711d3e3b,tend orchid lamp,pickup_tool,click:pickup_tool:orchid_bay,resident-ready,tool-in-hand,ssrm.v55.orchid_engine.session-026,True,True,True,True,True
2729,152,session-026,moss_ward,Ari,808faa30ed,raise warm-cup shelf,execute_task,click:execute_task:rain_gate,resident-ready,inventory-mutated,ssrm.v55.moss_ward.session-026,True,True,True,True,True
2730,152,session-026,glass_harbor,Oren,f949aa8fd3,relight public lamp,recover_failed_work,click:recover_failed_work:net_room,resident-ready,recovery-choice-open,ssrm.v55.glass_harbor.session-026,True,True,True,True,True
2731,152,session-026,cinder_garden,Vale,6b0dbec2ed,sort ember fruit,drop_tool,click:drop_tool:shade_tent,resident-ready,tool-returned-or-nearby,ssrm.v55.cinder_garden.session-026,True,True,True,True,True
2732,152,session-026,lichen_bridge,Sol,910495b9ec,mark signal bell,relationship_phrase,click:relationship_phrase:rope_bridge,resident-ready,phrase-used-and-saved,ssrm.v55.lichen_bridge.session-026,True,True,True,True,True
2733,152,session-026,orchid_engine,Bea,d5a5690d8e,stabilize steam kettle,save_session,click:save_session:gear_wash,resident-ready,session-snapshot-written,ssrm.v55.orchid_engine.session-026,True,True,True,True,True
2734,152,session-026,moss_ward,Fay,9c82c8d116,drain rain path,path_to_site,click:path_to_site:root_alcove,queued,at-site-or-closer,ssrm.v55.moss_ward.session-026,True,True,True,True,True
2735,152,session-026,glass_harbor,Puck,4a73f95e3d,mend fog net,pickup_tool,click:pickup_tool:lamp_pier,resident-ready,tool-in-hand,ssrm.v55.glass_harbor.session-026,True,True,True,True,True
2736,153,session-026,lichen_bridge,Rin,48fc2b7680,mark signal bell,save_session,click:save_session:meal_room,resident-ready,session-snapshot-written,ssrm.v55.lichen_bridge.session-026,True,True,True,True,True
2737,153,session-026,orchid_engine,Eli,86759406ca,stabilize steam kettle,path_to_site,click:path_to_site:engine_ring,queued,at-site-or-closer,ssrm.v55.orchid_engine.session-026,True,True,True,True,True
2738,153,session-026,moss_ward,Ari,da0f22a6f5,drain rain path,pickup_tool,click:pickup_tool:blanket_room,resident-ready,tool-in-hand,ssrm.v55.moss_ward.session-026,True,True,True,True,True
2739,153,session-026,glass_harbor,Oren,9f03b2f23d,mend fog net,execute_task,click:execute_task:fog_rail,resident-ready,inventory-mutated,ssrm.v55.glass_harbor.session-026,True,True,True,True,True
2740,153,session-026,cinder_garden,Vale,58b08d67ce,cool ash path,recover_failed_work,click:recover_failed_work:seed_shelf,resident-ready,recovery-choice-open,ssrm.v55.cinder_garden.session-026,True,True,True,True,True
2741,153,session-026,lichen_bridge,Sol,6a6945c048,repair meal ledger,drop_tool,click:drop_tool:signal_post,resident-ready,tool-returned-or-nearby,ssrm.v55.lichen_bridge.session-026,True,True,True,True,True
2742,153,session-026,orchid_engine,Bea,1a39418cc8,listen to valve pulse,relationship_phrase,click:relationship_phrase:orchid_bay,resident-ready,phrase-used-and-saved,ssrm.v55.orchid_engine.session-026,True,True,True,True,True
2743,153,session-026,moss_ward,Fay,cbe617b6af,patch blanket loom,save_session,click:save_session:rain_gate,resident-ready,session-snapshot-written,ssrm.v55.moss_ward.session-026,True,True,True,True,True
2744,153,session-026,glass_harbor,Puck,19e61c2da4,seal fog catcher,path_to_site,click:path_to_site:net_room,queued,at-site-or-closer,ssrm.v55.glass_harbor.session-026,True,True,True,True,True
2745,153,session-026,cinder_garden,Wren,b1df32837e,repair seed calendar,pickup_tool,click:pickup_tool:shade_tent,resident-ready,tool-in-hand,ssrm.v55.cinder_garden.session-026,True,True,True,True,True
2746,153,session-026,lichen_bridge,Kio,0c14394478,test rope bridge,execute_task,click:execute_task:rope_bridge,resident-ready,inventory-mutated,ssrm.v55.lichen_bridge.session-026,True,True,True,True,True
2747,153,session-026,orchid_engine,Cai,80ecb7dbcd,clean gear wash,recover_failed_work,click:recover_failed_work:gear_wash,resident-ready,recovery-choice-open,ssrm.v55.orchid_engine.session-026,True,True,True,True,True
2748,153,session-026,moss_ward,Milo,4f19e26857,copy root ledger,drop_tool,click:drop_tool:root_alcove,resident-ready,tool-returned-or-nearby,ssrm.v55.moss_ward.session-026,True,True,True,True,True
2749,153,session-026,glass_harbor,Sera,ee1d01c438,mark crossing rope,relationship_phrase,click:relationship_phrase:lamp_pier,resident-ready,phrase-used-and-saved,ssrm.v55.glass_harbor.session-026,True,True,True,True,True
2750,153,session-026,cinder_garden,Juno,9c5554028b,shade seed rows,save_session,click:save_session:ash_path,resident-ready,session-snapshot-written,ssrm.v55.cinder_garden.session-026,True,True,True,True,True
2751,153,session-026,lichen_bridge,Luma,5fbf6bf7bd,weave spare rope,path_to_site,click:path_to_site:meal_room,queued,at-site-or-closer,ssrm.v55.lichen_bridge.session-026,True,True,True,True,True
2752,153,session-026,orchid_engine,Dax,8d36ca6708,tend orchid lamp,pickup_tool,click:pickup_tool:engine_ring,resident-ready,tool-in-hand,ssrm.v55.orchid_engine.session-026,True,True,True,True,True
2753,153,session-026,moss_ward,Tala,690cd7241e,raise warm-cup shelf,execute_task,click:execute_task:blanket_room,resident-ready,inventory-mutated,ssrm.v55.moss_ward.session-026,True,True,True,True,True
2754,154,session-026,cinder_garden,Wren,81aa359945,shade seed rows,path_to_site,click:path_to_site:seed_shelf,queued,at-site-or-closer,ssrm.v55.cinder_garden.session-026,True,True,True,True,True
2755,154,session-026,lichen_bridge,Kio,ebef679159,weave spare rope,pickup_tool,click:pickup_tool:signal_post,resident-ready,tool-in-hand,ssrm.v55.lichen_bridge.session-026,True,True,True,True,True
2756,154,session-026,orchid_engine,Cai,2fe151eb17,tend orchid lamp,execute_task,click:execute_task:orchid_bay,resident-ready,inventory-mutated,ssrm.v55.orchid_engine.session-026,True,True,True,True,True
2757,154,session-026,moss_ward,Milo,b03af16c10,raise warm-cup shelf,recover_failed_work,click:recover_failed_work:rain_gate,resident-ready,recovery-choice-open,ssrm.v55.moss_ward.session-026,True,True,True,True,True
2758,154,session-026,glass_harbor,Sera,768a4d2ad8,relight public lamp,drop_tool,click:drop_tool:net_room,resident-ready,tool-returned-or-nearby,ssrm.v55.glass_harbor.session-026,True,True,True,True,True
2759,154,session-026,cinder_garden,Juno,2b1e35e8a1,sort ember fruit,relationship_phrase,click:relationship_phrase:shade_tent,resident-ready,phrase-used-and-saved,ssrm.v55.cinder_garden.session-026,True,True,True,True,True
2760,154,session-026,lichen_bridge,Luma,450c18baea,mark signal bell,save_session,click:save_session:rope_bridge,resident-ready,session-snapshot-written,ssrm.v55.lichen_bridge.session-026,True,True,True,True,True
2761,154,session-026,orchid_engine,Dax,363676d602,stabilize steam kettle,path_to_site,click:path_to_site:gear_wash,queued,at-site-or-closer,ssrm.v55.orchid_engine.session-026,True,True,True,True,True
