tick_id,day,settlement_id,project_id,project_type,required_objects,available_objects,stage_before,stage_after,object_durability_before,object_durability_after,dependency_satisfied,project_progress,rollback_marker,visible_project_state
1781,112,orchard,seed-shed-restock,repair,seed satchel | market token | dry cord,seed satchel | market token | dry cord,seal shed,teach tally,0.444,0.426,True,1.0,forward-only-safe,True
1782,112,repair_ring,bell-circuit-stabilizer,repair,insulated tongs | copper wire | bell gauge,insulated tongs | copper wire | bell gauge,publish warning,publish warning,0.42,0.42,True,1.0,forward-only-safe,True
1784,112,roofward,sun-lens-archive,craft,sun lens | herb ledger | brass hinge,sun lens | herb ledger | brass hinge,teach access rule,teach access rule,0.42,0.42,True,1.0,forward-only-safe,True
1785,112,archive,memory-spool-loom,repair,signal spool | ink ribbon | memory tag,signal spool | ink ribbon | memory tag,seal annotation,thread spool,0.42,0.48,True,0.25,forward-only-safe,True
1788,112,repair_ring,bell-circuit-stabilizer,repair,insulated tongs | copper wire | bell gauge,insulated tongs | copper wire | bell gauge,publish warning,publish warning,0.42,0.42,True,1.0,forward-only-safe,True
1791,112,archive,memory-spool-loom,repair,signal spool | ink ribbon | memory tag,signal spool | ink ribbon | memory tag,thread spool,ink route,0.48,0.462,True,0.5,forward-only-safe,True
1793,113,orchard,seed-shed-restock,repair,seed satchel | market token | dry cord,seed satchel | market token | dry cord,teach tally,teach tally,0.426,0.42,True,1.0,forward-only-safe,True
1794,113,repair_ring,bell-circuit-stabilizer,repair,insulated tongs | copper wire | bell gauge,insulated tongs | copper wire | bell gauge,publish warning,publish warning,0.42,0.42,True,1.0,forward-only-safe,True
1796,113,roofward,sun-lens-archive,craft,sun lens | herb ledger | brass hinge,sun lens | herb ledger | brass hinge,teach access rule,teach access rule,0.42,0.42,True,1.0,forward-only-safe,True
1797,113,archive,memory-spool-loom,repair,signal spool | ink ribbon | memory tag,signal spool | ink ribbon | memory tag,ink route,test recall,0.462,0.444,True,0.75,forward-only-safe,True
1800,113,repair_ring,bell-circuit-stabilizer,repair,insulated tongs | copper wire | bell gauge,insulated tongs | copper wire | bell gauge,publish warning,publish warning,0.42,0.42,True,1.0,forward-only-safe,True
1803,113,archive,memory-spool-loom,repair,signal spool | ink ribbon | memory tag,signal spool | ink ribbon | memory tag,test recall,seal annotation,0.444,0.426,True,1.0,forward-only-safe,True
1804,113,signal,signal-path-beacon,craft,mast rope | oil lantern | signal lens,mast rope | oil lantern | signal lens,post watch note,post watch note,0.42,0.42,True,1.0,forward-only-safe,True
1806,113,repair_ring,bell-circuit-stabilizer,repair,insulated tongs | copper wire | bell gauge,insulated tongs | copper wire | bell gauge,publish warning,publish warning,0.42,0.42,True,1.0,forward-only-safe,True
1807,113,riverbend,bridge-lantern-rig,repair,cedar plank | ridge lantern | binding cord,cedar plank | ridge lantern | binding cord,log maintenance,log maintenance,0.42,0.42,True,1.0,forward-only-safe,True
1809,114,archive,memory-spool-loom,repair,signal spool | ink ribbon | memory tag,signal spool | ink ribbon | memory tag,seal annotation,seal annotation,0.426,0.426,True,1.0,forward-only-safe,True
1811,114,orchard,seed-shed-restock,repair,seed satchel | market token | dry cord,seed satchel | market token | dry cord,teach tally,teach tally,0.42,0.42,True,1.0,forward-only-safe,True
1812,114,repair_ring,bell-circuit-stabilizer,repair,insulated tongs | copper wire | bell gauge,insulated tongs | copper wire | bell gauge,publish warning,publish warning,0.42,0.42,True,1.0,forward-only-safe,True
1814,114,roofward,sun-lens-archive,craft,sun lens | herb ledger | brass hinge,sun lens | herb ledger | brass hinge,teach access rule,teach access rule,0.42,0.42,True,1.0,forward-only-safe,True
1815,114,archive,memory-spool-loom,repair,signal spool | ink ribbon | memory tag,signal spool | ink ribbon | memory tag,seal annotation,seal annotation,0.426,0.42,True,1.0,forward-only-safe,True
1818,114,repair_ring,bell-circuit-stabilizer,repair,insulated tongs | copper wire | bell gauge,insulated tongs | copper wire | bell gauge,publish warning,publish warning,0.42,0.42,True,1.0,forward-only-safe,True
1821,114,archive,memory-spool-loom,repair,signal spool | ink ribbon | memory tag,signal spool | ink ribbon | memory tag,seal annotation,seal annotation,0.42,0.42,True,1.0,forward-only-safe,True
1824,115,repair_ring,bell-circuit-stabilizer,repair,insulated tongs | copper wire | bell gauge,insulated tongs | copper wire | bell gauge,publish warning,publish warning,0.42,0.42,True,1.0,forward-only-safe,True
1826,115,roofward,sun-lens-archive,craft,sun lens | herb ledger | brass hinge,sun lens | herb ledger | brass hinge,teach access rule,teach access rule,0.42,0.42,True,1.0,forward-only-safe,True
1827,115,archive,memory-spool-loom,repair,signal spool | ink ribbon | memory tag,signal spool | ink ribbon | memory tag,seal annotation,seal annotation,0.42,0.42,True,1.0,forward-only-safe,True
1830,115,repair_ring,bell-circuit-stabilizer,repair,insulated tongs | copper wire | bell gauge,insulated tongs | copper wire | bell gauge,publish warning,publish warning,0.42,0.42,True,1.0,forward-only-safe,True
1833,115,archive,memory-spool-loom,repair,signal spool | ink ribbon | memory tag,signal spool | ink ribbon | memory tag,seal annotation,seal annotation,0.42,0.42,True,1.0,forward-only-safe,True
1834,115,signal,signal-path-beacon,craft,mast rope | oil lantern | signal lens,mast rope | oil lantern | signal lens,post watch note,post watch note,0.42,0.42,True,1.0,forward-only-safe,True
1836,115,repair_ring,bell-circuit-stabilizer,repair,insulated tongs | copper wire | bell gauge,insulated tongs | copper wire | bell gauge,publish warning,clip wire,0.42,0.48,True,0.25,forward-only-safe,True
1837,115,riverbend,bridge-lantern-rig,repair,cedar plank | ridge lantern | binding cord,cedar plank | ridge lantern | binding cord,log maintenance,log maintenance,0.42,0.42,True,1.0,forward-only-safe,True
1839,115,archive,memory-spool-loom,repair,signal spool | ink ribbon | memory tag,signal spool | ink ribbon | memory tag,seal annotation,seal annotation,0.42,0.42,True,1.0,forward-only-safe,True
1841,116,orchard,seed-shed-restock,repair,seed satchel | market token | dry cord,seed satchel | market token | dry cord,teach tally,teach tally,0.42,0.42,True,1.0,forward-only-safe,True
1842,116,repair_ring,bell-circuit-stabilizer,repair,insulated tongs | copper wire | bell gauge,insulated tongs | copper wire | bell gauge,clip wire,test gauge,0.48,0.462,True,0.5,forward-only-safe,True
1844,116,roofward,sun-lens-archive,craft,sun lens | herb ledger | brass hinge,sun lens | herb ledger | brass hinge,teach access rule,teach access rule,0.42,0.42,True,1.0,forward-only-safe,True
1845,116,archive,memory-spool-loom,repair,signal spool | ink ribbon | memory tag,signal spool | ink ribbon | memory tag,seal annotation,seal annotation,0.42,0.42,True,1.0,forward-only-safe,True
1848,116,repair_ring,bell-circuit-stabilizer,repair,insulated tongs | copper wire | bell gauge,insulated tongs | copper wire | bell gauge,test gauge,quiet bell,0.462,0.444,True,0.75,forward-only-safe,True
1851,116,archive,memory-spool-loom,repair,signal spool | ink ribbon | memory tag,signal spool | ink ribbon | memory tag,seal annotation,seal annotation,0.42,0.42,True,1.0,forward-only-safe,True
1854,116,repair_ring,bell-circuit-stabilizer,repair,insulated tongs | copper wire | bell gauge,insulated tongs | copper wire | bell gauge,quiet bell,publish warning,0.444,0.426,True,1.0,forward-only-safe,True
1856,117,roofward,sun-lens-archive,craft,sun lens | herb ledger | brass hinge,sun lens | herb ledger | brass hinge,teach access rule,teach access rule,0.42,0.42,True,1.0,forward-only-safe,True
1857,117,archive,memory-spool-loom,repair,signal spool | ink ribbon | memory tag,signal spool | ink ribbon | memory tag,seal annotation,seal annotation,0.42,0.42,True,1.0,forward-only-safe,True
1860,117,repair_ring,bell-circuit-stabilizer,repair,insulated tongs | copper wire | bell gauge,insulated tongs | copper wire,publish warning,publish warning,0.426,0.422,False,1.0,waiting-safe,True
1863,117,archive,memory-spool-loom,repair,signal spool | ink ribbon | memory tag,signal spool | ink ribbon | memory tag,seal annotation,seal annotation,0.42,0.42,True,1.0,forward-only-safe,True
1864,117,signal,signal-path-beacon,craft,mast rope | oil lantern | signal lens,mast rope | oil lantern | signal lens,post watch note,post watch note,0.42,0.42,True,1.0,forward-only-safe,True
1866,117,repair_ring,bell-circuit-stabilizer,repair,insulated tongs | copper wire | bell gauge,insulated tongs | copper wire | bell gauge,publish warning,publish warning,0.422,0.42,True,1.0,forward-only-safe,True
1867,117,riverbend,bridge-lantern-rig,repair,cedar plank | ridge lantern | binding cord,cedar plank | ridge lantern | binding cord,log maintenance,log maintenance,0.42,0.42,True,1.0,forward-only-safe,True
1869,117,archive,memory-spool-loom,repair,signal spool | ink ribbon | memory tag,signal spool | ink ribbon | memory tag,seal annotation,seal annotation,0.42,0.42,True,1.0,forward-only-safe,True
1870,117,signal,signal-path-beacon,craft,mast rope | oil lantern | signal lens,mast rope | oil lantern | signal lens,post watch note,fill lantern,0.42,0.48,True,0.25,forward-only-safe,True
1871,117,orchard,seed-shed-restock,repair,seed satchel | market token | dry cord,seed satchel | market token | dry cord,teach tally,teach tally,0.42,0.42,True,1.0,forward-only-safe,True
1872,118,repair_ring,bell-circuit-stabilizer,repair,insulated tongs | copper wire | bell gauge,insulated tongs | copper wire | bell gauge,publish warning,publish warning,0.42,0.42,True,1.0,forward-only-safe,True
1874,118,roofward,sun-lens-archive,craft,sun lens | herb ledger | brass hinge,sun lens | herb ledger | brass hinge,teach access rule,teach access rule,0.42,0.42,True,1.0,forward-only-safe,True
1875,118,archive,memory-spool-loom,repair,signal spool | ink ribbon | memory tag,signal spool | ink ribbon | memory tag,seal annotation,seal annotation,0.42,0.42,True,1.0,forward-only-safe,True
1878,118,repair_ring,bell-circuit-stabilizer,repair,insulated tongs | copper wire | bell gauge,insulated tongs | copper wire | bell gauge,publish warning,publish warning,0.42,0.42,True,1.0,forward-only-safe,True
1881,118,archive,memory-spool-loom,repair,signal spool | ink ribbon | memory tag,signal spool | ink ribbon | memory tag,seal annotation,seal annotation,0.42,0.42,True,1.0,forward-only-safe,True
1884,118,repair_ring,bell-circuit-stabilizer,repair,insulated tongs | copper wire | bell gauge,insulated tongs | copper wire | bell gauge,publish warning,publish warning,0.42,0.42,True,1.0,forward-only-safe,True
1887,118,archive,memory-spool-loom,repair,signal spool | ink ribbon | memory tag,signal spool | ink ribbon | memory tag,seal annotation,thread spool,0.42,0.48,True,0.25,checkpoint-ready,True
1890,119,repair_ring,bell-circuit-stabilizer,repair,insulated tongs | copper wire | bell gauge,insulated tongs | copper wire | bell gauge,publish warning,publish warning,0.42,0.42,True,1.0,forward-only-safe,True
1893,119,archive,memory-spool-loom,repair,signal spool | ink ribbon | memory tag,signal spool | ink ribbon | memory tag,thread spool,ink route,0.48,0.462,True,0.5,forward-only-safe,True
1894,119,signal,signal-path-beacon,craft,mast rope | oil lantern | signal lens,mast rope | oil lantern | signal lens,fill lantern,align lens,0.48,0.462,True,0.5,forward-only-safe,True
1896,119,repair_ring,bell-circuit-stabilizer,repair,insulated tongs | copper wire | bell gauge,insulated tongs | copper wire | bell gauge,publish warning,publish warning,0.42,0.42,True,1.0,forward-only-safe,True
1897,119,riverbend,bridge-lantern-rig,repair,cedar plank | ridge lantern | binding cord,cedar plank | ridge lantern | binding cord,log maintenance,log maintenance,0.42,0.42,True,1.0,forward-only-safe,True
1899,119,archive,memory-spool-loom,repair,signal spool | ink ribbon | memory tag,signal spool | ink ribbon | memory tag,ink route,test recall,0.462,0.444,True,0.75,forward-only-safe,True
1900,119,signal,signal-path-beacon,craft,mast rope | oil lantern | signal lens,mast rope | oil lantern | signal lens,align lens,send pulse,0.462,0.444,True,0.75,forward-only-safe,True
1901,119,orchard,seed-shed-restock,repair,seed satchel | market token | dry cord,seed satchel | market token | dry cord,teach tally,teach tally,0.42,0.42,True,1.0,forward-only-safe,True
1902,119,repair_ring,bell-circuit-stabilizer,repair,insulated tongs | copper wire | bell gauge,insulated tongs | copper wire | bell gauge,publish warning,publish warning,0.42,0.42,True,1.0,forward-only-safe,True
1903,119,riverbend,bridge-lantern-rig,repair,cedar plank | ridge lantern | binding cord,cedar plank | ridge lantern | binding cord,log maintenance,log maintenance,0.42,0.42,True,1.0,forward-only-safe,True
1905,120,signal,signal-path-beacon,craft,mast rope | oil lantern | signal lens,mast rope | oil lantern | signal lens,send pulse,post watch note,0.444,0.426,True,1.0,forward-only-safe,True
1906,120,orchard,seed-shed-restock,repair,seed satchel | market token | dry cord,seed satchel | market token | dry cord,teach tally,teach tally,0.42,0.42,True,1.0,forward-only-safe,True
1907,120,repair_ring,bell-circuit-stabilizer,repair,insulated tongs | copper wire | bell gauge,insulated tongs | copper wire | bell gauge,publish warning,publish warning,0.42,0.42,True,1.0,forward-only-safe,True
1908,120,riverbend,bridge-lantern-rig,repair,cedar plank | ridge lantern | binding cord,cedar plank | ridge lantern | binding cord,log maintenance,log maintenance,0.42,0.42,True,1.0,forward-only-safe,True
1909,120,roofward,sun-lens-archive,craft,sun lens | herb ledger | brass hinge,sun lens | herb ledger | brass hinge,teach access rule,teach access rule,0.42,0.42,True,1.0,forward-only-safe,True
1910,120,archive,memory-spool-loom,repair,signal spool | ink ribbon | memory tag,signal spool | ink ribbon | memory tag,test recall,seal annotation,0.444,0.426,True,1.0,forward-only-safe,True
1911,120,signal,signal-path-beacon,craft,mast rope | oil lantern | signal lens,mast rope | oil lantern | signal lens,post watch note,post watch note,0.426,0.42,True,1.0,forward-only-safe,True
1913,120,repair_ring,bell-circuit-stabilizer,repair,insulated tongs | copper wire | bell gauge,insulated tongs | copper wire | bell gauge,publish warning,publish warning,0.42,0.42,True,1.0,forward-only-safe,True
1914,120,riverbend,bridge-lantern-rig,repair,cedar plank | ridge lantern | binding cord,cedar plank | ridge lantern | binding cord,log maintenance,log maintenance,0.42,0.42,True,1.0,forward-only-safe,True
1916,120,archive,memory-spool-loom,repair,signal spool | ink ribbon | memory tag,signal spool | ink ribbon | memory tag,seal annotation,seal annotation,0.426,0.42,True,1.0,forward-only-safe,True
