tick_id,day,settlement_id,resident_id,public_summary,memory_delta,continuity_before,continuity_after,history_hash_before,history_hash_after,private_workspace_sealed,no_private_memory_dump,no_llm_call,memory_safe
2174,121,moss_ward,Milo,Milo heard 'I wait' and answered 'warm cup first',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2175,121,glass_harbor,Sera,Sera heard 'I ask net owner' and answered 'lamp stays bright',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2176,121,cinder_garden,Juno,Juno heard 'I offer cool stone' and answered 'cool hand means wait',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2177,121,lichen_bridge,Luma,Luma heard 'I do not step on rope' and answered 'bell has keeper',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2178,122,moss_ward,Ari,Ari heard 'I offer trade' and answered 'blanket path clear',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2179,122,glass_harbor,Oren,Oren heard 'I do not dim lamp' and answered 'fog catcher closed',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2180,122,cinder_garden,Vale,Vale heard 'I need translation' and answered 'repeat without hurry',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2181,122,lichen_bridge,Sol,Sol heard 'I touch rope post' and answered 'signal hush first',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2182,122,orchid_engine,Bea,Bea heard 'I ask valve custom' and answered 'orchid lamp rests',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2183,122,moss_ward,Fay,Fay heard 'I offer trade' and answered 'blanket path clear',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2184,122,glass_harbor,Puck,Puck heard 'I do not dim lamp' and answered 'fog catcher closed',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2185,122,cinder_garden,Wren,Wren heard 'I need translation' and answered 'repeat without hurry',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2186,122,lichen_bridge,Kio,Kio heard 'I touch rope post' and answered 'signal hush first',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2187,122,orchid_engine,Cai,Cai heard 'I ask valve custom' and answered 'orchid lamp rests',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2188,122,moss_ward,Milo,Milo heard 'I offer trade' and answered 'blanket path clear',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2189,122,glass_harbor,Sera,Sera heard 'I do not dim lamp' and answered 'fog catcher closed',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2190,122,cinder_garden,Juno,Juno heard 'I need translation' and answered 'repeat without hurry',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2191,122,lichen_bridge,Luma,Luma heard 'I touch rope post' and answered 'signal hush first',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2192,122,orchid_engine,Dax,Dax heard 'I ask valve custom' and answered 'orchid lamp rests',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2193,122,moss_ward,Tala,Tala heard 'I offer trade' and answered 'blanket path clear',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2194,122,glass_harbor,Nia,Nia heard 'I do not dim lamp' and answered 'fog catcher closed',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2195,122,cinder_garden,Pax,Pax heard 'I need translation' and answered 'repeat without hurry',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2196,123,orchid_engine,Bea,Bea heard 'I do not turn key' and answered 'cup before engine',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2197,123,moss_ward,Fay,Fay heard 'I need translation' and answered 'speak slower',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2198,123,glass_harbor,Puck,Puck heard 'I wait by lamp' and answered 'tea before crossing',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2199,123,cinder_garden,Wren,Wren heard 'I ask seed path' and answered 'seed rows sleep',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2200,123,lichen_bridge,Kio,Kio heard 'I offer rope help' and answered 'meal room welcomes',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2201,123,orchid_engine,Cai,Cai heard 'I do not turn key' and answered 'cup before engine',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2202,123,moss_ward,Milo,Milo heard 'I need translation' and answered 'speak slower',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2203,123,glass_harbor,Sera,Sera heard 'I wait by lamp' and answered 'tea before crossing',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2204,123,cinder_garden,Juno,Juno heard 'I ask seed path' and answered 'seed rows sleep',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2205,123,lichen_bridge,Luma,Luma heard 'I offer rope help' and answered 'meal room welcomes',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2206,123,orchid_engine,Dax,Dax heard 'I do not turn key' and answered 'cup before engine',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2207,123,moss_ward,Tala,Tala heard 'I need translation' and answered 'speak slower',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2208,123,glass_harbor,Nia,Nia heard 'I wait by lamp' and answered 'tea before crossing',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2209,123,cinder_garden,Pax,Pax heard 'I ask seed path' and answered 'seed rows sleep',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2210,123,lichen_bridge,Rin,Rin heard 'I offer rope help' and answered 'meal room welcomes',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2211,123,orchid_engine,Eli,Eli heard 'I do not turn key' and answered 'cup before engine',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2212,123,moss_ward,Ari,Ari heard 'I need translation' and answered 'speak slower',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2213,123,glass_harbor,Oren,Oren heard 'I wait by lamp' and answered 'tea before crossing',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2214,124,lichen_bridge,Kio,Kio heard 'I need translation' and answered 'gesture again',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2215,124,orchid_engine,Cai,Cai heard 'I wait outside ring' and answered 'valve listener first',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2216,124,moss_ward,Milo,Milo heard 'I ask rain custom' and answered 'rain clay is named',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2217,124,glass_harbor,Sera,Sera heard 'I offer salt token' and answered 'net has keeper',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2218,124,cinder_garden,Juno,Juno heard 'I do not cross rows' and answered 'ash path open',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2219,124,lichen_bridge,Luma,Luma heard 'I need translation' and answered 'gesture again',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2220,124,orchid_engine,Dax,Dax heard 'I wait outside ring' and answered 'valve listener first',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2221,124,moss_ward,Tala,Tala heard 'I ask rain custom' and answered 'rain clay is named',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2222,124,glass_harbor,Nia,Nia heard 'I offer salt token' and answered 'net has keeper',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2223,124,cinder_garden,Pax,Pax heard 'I do not cross rows' and answered 'ash path open',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2224,124,lichen_bridge,Rin,Rin heard 'I need translation' and answered 'gesture again',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2225,124,orchid_engine,Eli,Eli heard 'I wait outside ring' and answered 'valve listener first',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2226,124,moss_ward,Ari,Ari heard 'I ask rain custom' and answered 'rain clay is named',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2227,124,glass_harbor,Oren,Oren heard 'I offer salt token' and answered 'net has keeper',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2228,124,cinder_garden,Vale,Vale heard 'I do not cross rows' and answered 'ash path open',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2229,124,lichen_bridge,Sol,Sol heard 'I need translation' and answered 'gesture again',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2230,124,orchid_engine,Bea,Bea heard 'I wait outside ring' and answered 'valve listener first',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2231,124,moss_ward,Fay,Fay heard 'I ask rain custom' and answered 'rain clay is named',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2232,125,cinder_garden,Juno,Juno heard 'I bow to shade' and answered 'shade cloth first',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2233,125,lichen_bridge,Luma,Luma heard 'I ask bell custom' and answered 'rope has tension',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2234,125,orchid_engine,Dax,Dax heard 'I offer gear cloth' and answered 'gear lane open',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2235,125,moss_ward,Tala,Tala heard 'I do not touch' and answered 'trade can wait',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2236,125,glass_harbor,Nia,Nia heard 'I need translation' and answered 'repeat with bell',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2237,125,cinder_garden,Pax,Pax heard 'I bow to shade' and answered 'shade cloth first',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2238,125,lichen_bridge,Rin,Rin heard 'I ask bell custom' and answered 'rope has tension',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2239,125,orchid_engine,Eli,Eli heard 'I offer gear cloth' and answered 'gear lane open',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2240,125,moss_ward,Ari,Ari heard 'I do not touch' and answered 'trade can wait',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2241,125,glass_harbor,Oren,Oren heard 'I need translation' and answered 'repeat with bell',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2242,125,cinder_garden,Vale,Vale heard 'I bow to shade' and answered 'shade cloth first',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2243,125,lichen_bridge,Sol,Sol heard 'I ask bell custom' and answered 'rope has tension',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2244,125,orchid_engine,Bea,Bea heard 'I offer gear cloth' and answered 'gear lane open',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2245,125,moss_ward,Fay,Fay heard 'I do not touch' and answered 'trade can wait',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2246,125,glass_harbor,Puck,Puck heard 'I need translation' and answered 'repeat with bell',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2247,125,cinder_garden,Wren,Wren heard 'I bow to shade' and answered 'shade cloth first',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2248,125,lichen_bridge,Kio,Kio heard 'I ask bell custom' and answered 'rope has tension',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2249,125,orchid_engine,Cai,Cai heard 'I offer gear cloth' and answered 'gear lane open',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2250,126,glass_harbor,Nia,Nia heard 'I ask net owner' and answered 'lamp stays bright',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2251,126,cinder_garden,Pax,Pax heard 'I offer cool stone' and answered 'cool hand means wait',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2252,126,lichen_bridge,Rin,Rin heard 'I do not step on rope' and answered 'bell has keeper',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2253,126,orchid_engine,Eli,Eli heard 'I need translation' and answered 'say it with palms',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2254,126,moss_ward,Ari,Ari heard 'I wait' and answered 'warm cup first',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2255,126,glass_harbor,Oren,Oren heard 'I ask net owner' and answered 'lamp stays bright',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2256,126,cinder_garden,Vale,Vale heard 'I offer cool stone' and answered 'cool hand means wait',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2257,126,lichen_bridge,Sol,Sol heard 'I do not step on rope' and answered 'bell has keeper',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2258,126,orchid_engine,Bea,Bea heard 'I need translation' and answered 'say it with palms',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2259,126,moss_ward,Fay,Fay heard 'I wait' and answered 'warm cup first',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2260,126,glass_harbor,Puck,Puck heard 'I ask net owner' and answered 'lamp stays bright',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2261,126,cinder_garden,Wren,Wren heard 'I offer cool stone' and answered 'cool hand means wait',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2262,126,lichen_bridge,Kio,Kio heard 'I do not step on rope' and answered 'bell has keeper',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2263,126,orchid_engine,Cai,Cai heard 'I need translation' and answered 'say it with palms',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2264,126,moss_ward,Milo,Milo heard 'I wait' and answered 'warm cup first',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2265,126,glass_harbor,Sera,Sera heard 'I ask net owner' and answered 'lamp stays bright',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2266,126,cinder_garden,Juno,Juno heard 'I offer cool stone' and answered 'cool hand means wait',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2267,126,lichen_bridge,Luma,Luma heard 'I do not step on rope' and answered 'bell has keeper',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2268,127,moss_ward,Ari,Ari heard 'I offer trade' and answered 'blanket path clear',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2269,127,glass_harbor,Oren,Oren heard 'I do not dim lamp' and answered 'fog catcher closed',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2270,127,cinder_garden,Vale,Vale heard 'I need translation' and answered 'repeat without hurry',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2271,127,lichen_bridge,Sol,Sol heard 'I touch rope post' and answered 'signal hush first',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2272,127,orchid_engine,Bea,Bea heard 'I ask valve custom' and answered 'orchid lamp rests',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2273,127,moss_ward,Fay,Fay heard 'I offer trade' and answered 'blanket path clear',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2274,127,glass_harbor,Puck,Puck heard 'I do not dim lamp' and answered 'fog catcher closed',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2275,127,cinder_garden,Wren,Wren heard 'I need translation' and answered 'repeat without hurry',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2276,127,lichen_bridge,Kio,Kio heard 'I touch rope post' and answered 'signal hush first',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2277,127,orchid_engine,Cai,Cai heard 'I ask valve custom' and answered 'orchid lamp rests',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2278,127,moss_ward,Milo,Milo heard 'I offer trade' and answered 'blanket path clear',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2279,127,glass_harbor,Sera,Sera heard 'I do not dim lamp' and answered 'fog catcher closed',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2280,127,cinder_garden,Juno,Juno heard 'I need translation' and answered 'repeat without hurry',phrase repair remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2281,127,lichen_bridge,Luma,Luma heard 'I touch rope post' and answered 'signal hush first',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
2282,127,orchid_engine,Dax,Dax heard 'I ask valve custom' and answered 'orchid lamp rests',bounded turn remembered,0.95,0.95,3fab5b0e1ed21fb4,3fab5b0e1ed21fb4,True,True,True,True
