tick_id,day,settlement_id,resident_id,object_id,avatar_choice,remembered_debt,remembered_default,prompt,resident_reply,debt_before,debt_after,trust_before,trust_after,choice_visible,choice_affects_state,private_memory_not_dumped
3435,191,archive,Nia,memory tag,absent,0.76,defaulted,ask debt status,Nia: The memory tag debt is remembered by role and witness.,0.76,0.759,0.12,0.12,True,True,True
3437,191,orchard,Pim,seed satchel,offer_return_help,0.76,defaulted,offer return help,"Pim: Help with returning seed satchel, not with erasing the debt.",0.76,0.746,0.13,0.136,True,True,True
3438,192,riverbend,Lio,cedar plank,offer_return_help,0.76,defaulted,offer return help,"Lio: Help with returning cedar plank, not with erasing the debt.",0.76,0.746,0.13,0.136,True,True,True
3439,192,roofward,Orr,herb ledger,choose_repay,0.76,defaulted,repay remembered object debt,Orr: Repayment lowers the herb ledger debt.,0.76,0.74,0.12,0.128,True,True,True
3440,192,archive,Rin,memory tag,choose_ignore,0.76,defaulted,ignore remembered debt,Rin: Ignoring the memory tag debt keeps it on the board.,0.76,0.76,0.125,0.122,True,True,True
3441,192,signal,Milo,wind wrap,absent,0.76,defaulted,ask debt status,Milo: The wind wrap debt is remembered by role and witness.,0.76,0.759,0.12,0.12,True,True,True
3443,192,repair_ring,Vale,copper wire,offer_return_help,0.76,defaulted,offer return help,"Vale: Help with returning copper wire, not with erasing the debt.",0.76,0.746,0.13,0.136,True,True,True
3444,192,riverbend,Nox,binding cord,absent,0.74,not due,ask debt status,Nox: The binding cord debt is remembered by role and witness.,0.74,0.739,0.128,0.128,True,True,True
3446,192,archive,Toma,signal spool,offer_return_help,0.76,defaulted,offer return help,"Toma: Help with returning signal spool, not with erasing the debt.",0.76,0.746,0.13,0.136,True,True,True
3447,192,signal,Kesh,oil lantern,choose_repay,0.76,defaulted,repay remembered object debt,Kesh: Repayment lowers the oil lantern debt.,0.76,0.74,0.12,0.128,True,True,True
3448,192,orchard,Suf,dry cord,choose_ignore,0.76,defaulted,ignore remembered debt,Suf: Ignoring the dry cord debt keeps it on the board.,0.76,0.76,0.12,0.12,True,False,True
3450,192,riverbend,Lio,cedar plank,choose_repay,0.76,defaulted,repay remembered object debt,Lio: Repayment lowers the cedar plank debt.,0.76,0.74,0.12,0.128,True,True,True
3451,192,roofward,Orr,herb ledger,choose_ignore,0.752,defaulted,ignore remembered debt,Orr: Ignoring the herb ledger debt keeps it on the board.,0.752,0.758,0.122,0.12,True,True,True
3453,192,signal,Milo,wind wrap,listen_later,0.76,defaulted,ask debt status,Milo: The wind wrap debt is remembered by role and witness.,0.76,0.759,0.12,0.12,True,True,True
3454,192,orchard,Mara,seed satchel,offer_return_help,0.76,not due,offer return help,"Mara: Help with returning seed satchel, not with erasing the debt.",0.76,0.746,0.13,0.136,True,True,True
3455,192,repair_ring,Vale,copper wire,choose_repay,0.76,defaulted,repay remembered object debt,Vale: Repayment lowers the copper wire debt.,0.76,0.74,0.12,0.128,True,True,True
3456,193,roofward,Sera,herb ledger,choose_repay,0.76,defaulted,repay remembered object debt,Sera: Repayment lowers the herb ledger debt.,0.76,0.74,0.12,0.128,True,True,True
3457,193,archive,Vell,memory tag,choose_ignore,0.76,defaulted,ignore remembered debt,Vell: Ignoring the memory tag debt keeps it on the board.,0.76,0.76,0.12,0.12,True,False,True
3459,193,orchard,Ivo,seed satchel,listen_later,0.76,not due,ask debt status,Ivo: The seed satchel debt is remembered by role and witness.,0.76,0.759,0.12,0.12,True,True,True
3460,193,repair_ring,Pax,copper wire,offer_return_help,0.76,defaulted,offer return help,"Pax: Help with returning copper wire, not with erasing the debt.",0.76,0.746,0.13,0.136,True,True,True
3462,193,roofward,Bex,shade cloth,listen_later,0.76,defaulted,ask debt status,Bex: The shade cloth debt is remembered by role and witness.,0.76,0.759,0.12,0.12,True,True,True
3463,193,archive,Nia,signal spool,offer_return_help,0.76,defaulted,offer return help,"Nia: Help with returning signal spool, not with erasing the debt.",0.76,0.746,0.13,0.136,True,True,True
3464,193,signal,Ren,oil lantern,choose_repay,0.76,defaulted,repay remembered object debt,Ren: Repayment lowers the oil lantern debt.,0.76,0.74,0.12,0.128,True,True,True
3465,193,orchard,Pim,dry cord,choose_ignore,0.746,not due,ignore remembered debt,Pim: Ignoring the dry cord debt keeps it on the board.,0.746,0.752,0.136,0.133,True,True,True
3467,193,riverbend,Ari,cedar plank,choose_repay,0.76,defaulted,repay remembered object debt,Ari: Repayment lowers the cedar plank debt.,0.76,0.74,0.12,0.128,True,True,True
3468,193,roofward,Sera,herb ledger,choose_ignore,0.76,defaulted,ignore remembered debt,Sera: Ignoring the herb ledger debt keeps it on the board.,0.76,0.76,0.12,0.12,True,False,True
3471,193,orchard,Ivo,seed satchel,offer_return_help,0.759,not due,offer return help,"Ivo: Help with returning seed satchel, not with erasing the debt.",0.759,0.745,0.13,0.136,True,True,True
3472,193,repair_ring,Pax,copper wire,choose_repay,0.76,defaulted,repay remembered object debt,Pax: Repayment lowers the copper wire debt.,0.76,0.74,0.12,0.128,True,True,True
3474,194,archive,Toma,memory tag,choose_ignore,0.76,defaulted,ignore remembered debt,Toma: Ignoring the memory tag debt keeps it on the board.,0.76,0.76,0.12,0.12,True,False,True
3477,194,repair_ring,Juno,copper wire,offer_return_help,0.76,defaulted,offer return help,"Juno: Help with returning copper wire, not with erasing the debt.",0.76,0.746,0.13,0.136,True,True,True
3480,194,archive,Rin,signal spool,offer_return_help,0.76,defaulted,offer return help,"Rin: Help with returning signal spool, not with erasing the debt.",0.76,0.746,0.13,0.136,True,True,True
3481,194,signal,Milo,oil lantern,choose_repay,0.76,defaulted,repay remembered object debt,Milo: Repayment lowers the oil lantern debt.,0.76,0.74,0.12,0.128,True,True,True
3482,194,orchard,Mara,dry cord,choose_ignore,0.758,not due,ignore remembered debt,Mara: Ignoring the dry cord debt keeps it on the board.,0.758,0.76,0.13,0.127,True,True,True
3483,194,repair_ring,Vale,cool cloth,absent,0.76,defaulted,ask debt status,Vale: The cool cloth debt is remembered by role and witness.,0.76,0.759,0.12,0.12,True,True,True
3484,194,riverbend,Nox,cedar plank,choose_repay,0.76,defaulted,repay remembered object debt,Nox: Repayment lowers the cedar plank debt.,0.76,0.74,0.12,0.128,True,True,True
3485,194,roofward,Fay,herb ledger,choose_ignore,0.76,defaulted,ignore remembered debt,Fay: Ignoring the herb ledger debt keeps it on the board.,0.76,0.76,0.12,0.12,True,False,True
3486,194,archive,Toma,memory tag,absent,0.76,defaulted,ask debt status,Toma: The memory tag debt is remembered by role and witness.,0.76,0.759,0.12,0.12,True,True,True
3488,194,orchard,Suf,seed satchel,offer_return_help,0.76,not due,offer return help,"Suf: Help with returning seed satchel, not with erasing the debt.",0.76,0.746,0.13,0.136,True,True,True
3489,194,repair_ring,Juno,copper wire,choose_repay,0.76,defaulted,repay remembered object debt,Juno: Repayment lowers the copper wire debt.,0.76,0.74,0.12,0.128,True,True,True
3491,194,roofward,Orr,shade cloth,offer_return_help,0.76,defaulted,offer return help,"Orr: Help with returning shade cloth, not with erasing the debt.",0.76,0.746,0.13,0.136,True,True,True
3492,195,signal,Ren,wind wrap,absent,0.74,not due,ask debt status,Ren: The wind wrap debt is remembered by role and witness.,0.74,0.739,0.128,0.128,True,True,True
3494,195,repair_ring,Wren,copper wire,offer_return_help,0.76,defaulted,offer return help,"Wren: Help with returning copper wire, not with erasing the debt.",0.76,0.746,0.13,0.136,True,True,True
3495,195,riverbend,Ari,binding cord,absent,0.76,defaulted,ask debt status,Ari: The binding cord debt is remembered by role and witness.,0.76,0.759,0.12,0.12,True,True,True
3497,195,archive,Vell,signal spool,offer_return_help,0.76,defaulted,offer return help,"Vell: Help with returning signal spool, not with erasing the debt.",0.76,0.746,0.13,0.136,True,True,True
3498,195,signal,Oda,oil lantern,choose_repay,0.76,not due,repay remembered object debt,Oda: Repayment lowers the oil lantern debt.,0.76,0.74,0.12,0.128,True,True,True
3499,195,orchard,Ivo,dry cord,choose_ignore,0.757,defaulted,ignore remembered debt,Ivo: Ignoring the dry cord debt keeps it on the board.,0.757,0.76,0.13,0.127,True,True,True
3501,195,riverbend,Cee,cedar plank,choose_repay,0.76,defaulted,repay remembered object debt,Cee: Repayment lowers the cedar plank debt.,0.76,0.74,0.12,0.128,True,True,True
3502,195,roofward,Bex,herb ledger,choose_ignore,0.76,defaulted,ignore remembered debt,Bex: Ignoring the herb ledger debt keeps it on the board.,0.76,0.76,0.12,0.12,True,False,True
3504,195,signal,Ren,wind wrap,listen_later,0.739,not due,ask debt status,Ren: The wind wrap debt is remembered by role and witness.,0.739,0.738,0.128,0.128,True,True,True
3505,195,orchard,Pim,seed satchel,offer_return_help,0.76,defaulted,offer return help,"Pim: Help with returning seed satchel, not with erasing the debt.",0.76,0.746,0.131,0.137,True,True,True
3506,195,repair_ring,Wren,copper wire,choose_repay,0.76,defaulted,repay remembered object debt,Wren: Repayment lowers the copper wire debt.,0.76,0.74,0.12,0.128,True,True,True
3507,195,riverbend,Ari,binding cord,listen_later,0.76,defaulted,ask debt status,Ari: The binding cord debt is remembered by role and witness.,0.76,0.759,0.12,0.12,True,True,True
3508,195,roofward,Sera,shade cloth,offer_return_help,0.76,defaulted,offer return help,"Sera: Help with returning shade cloth, not with erasing the debt.",0.76,0.746,0.13,0.136,True,True,True
3509,195,archive,Vell,signal spool,choose_repay,0.76,defaulted,repay remembered object debt,Vell: Repayment lowers the signal spool debt.,0.76,0.74,0.12,0.128,True,True,True
3510,196,orchard,Mara,seed satchel,listen_later,0.76,defaulted,ask debt status,Mara: The seed satchel debt is remembered by role and witness.,0.76,0.759,0.12,0.12,True,True,True
3511,196,repair_ring,Vale,copper wire,offer_return_help,0.76,defaulted,offer return help,"Vale: Help with returning copper wire, not with erasing the debt.",0.76,0.746,0.13,0.136,True,True,True
3513,196,roofward,Fay,shade cloth,listen_later,0.76,defaulted,ask debt status,Fay: The shade cloth debt is remembered by role and witness.,0.76,0.759,0.12,0.12,True,True,True
3514,196,archive,Toma,signal spool,offer_return_help,0.76,defaulted,offer return help,"Toma: Help with returning signal spool, not with erasing the debt.",0.76,0.746,0.13,0.136,True,True,True
3515,196,signal,Kesh,oil lantern,choose_repay,0.76,not due,repay remembered object debt,Kesh: Repayment lowers the oil lantern debt.,0.76,0.74,0.12,0.128,True,True,True
3516,196,orchard,Suf,dry cord,choose_ignore,0.76,defaulted,ignore remembered debt,Suf: Ignoring the dry cord debt keeps it on the board.,0.76,0.76,0.124,0.121,True,True,True
3518,196,riverbend,Lio,cedar plank,choose_repay,0.76,defaulted,repay remembered object debt,Lio: Repayment lowers the cedar plank debt.,0.76,0.74,0.12,0.128,True,True,True
3519,196,roofward,Orr,herb ledger,choose_ignore,0.76,defaulted,ignore remembered debt,Orr: Ignoring the herb ledger debt keeps it on the board.,0.76,0.76,0.12,0.12,True,False,True
3522,196,orchard,Mara,seed satchel,offer_return_help,0.76,defaulted,offer return help,"Mara: Help with returning seed satchel, not with erasing the debt.",0.76,0.746,0.13,0.136,True,True,True
3523,196,repair_ring,Vale,copper wire,choose_repay,0.76,defaulted,repay remembered object debt,Vale: Repayment lowers the copper wire debt.,0.76,0.74,0.12,0.128,True,True,True
3525,196,roofward,Fay,shade cloth,offer_return_help,0.76,defaulted,offer return help,"Fay: Help with returning shade cloth, not with erasing the debt.",0.76,0.746,0.13,0.136,True,True,True
3526,196,archive,Toma,signal spool,choose_repay,0.76,defaulted,repay remembered object debt,Toma: Repayment lowers the signal spool debt.,0.76,0.74,0.12,0.128,True,True,True
3527,196,signal,Kesh,oil lantern,choose_ignore,0.752,not due,ignore remembered debt,Kesh: Ignoring the oil lantern debt keeps it on the board.,0.752,0.758,0.122,0.12,True,True,True
3528,197,repair_ring,Pax,copper wire,offer_return_help,0.76,defaulted,offer return help,"Pax: Help with returning copper wire, not with erasing the debt.",0.76,0.746,0.13,0.136,True,True,True
3531,197,archive,Nia,signal spool,offer_return_help,0.76,defaulted,offer return help,"Nia: Help with returning signal spool, not with erasing the debt.",0.76,0.746,0.13,0.136,True,True,True
3532,197,signal,Ren,oil lantern,choose_repay,0.75,defaulted,repay remembered object debt,Ren: Repayment lowers the oil lantern debt.,0.75,0.73,0.122,0.13,True,True,True
3533,197,orchard,Pim,dry cord,choose_ignore,0.76,defaulted,ignore remembered debt,Pim: Ignoring the dry cord debt keeps it on the board.,0.76,0.76,0.12,0.12,True,False,True
3534,197,repair_ring,Wren,cool cloth,absent,0.76,defaulted,ask debt status,Wren: The cool cloth debt is remembered by role and witness.,0.76,0.759,0.12,0.12,True,True,True
3535,197,riverbend,Ari,cedar plank,choose_repay,0.76,defaulted,repay remembered object debt,Ari: Repayment lowers the cedar plank debt.,0.76,0.74,0.12,0.128,True,True,True
3536,197,roofward,Sera,herb ledger,choose_ignore,0.76,defaulted,ignore remembered debt,Sera: Ignoring the herb ledger debt keeps it on the board.,0.76,0.76,0.12,0.12,True,False,True
3537,197,archive,Vell,memory tag,absent,0.74,not due,ask debt status,Vell: The memory tag debt is remembered by role and witness.,0.74,0.739,0.128,0.128,True,True,True
3539,197,orchard,Ivo,seed satchel,offer_return_help,0.76,defaulted,offer return help,"Ivo: Help with returning seed satchel, not with erasing the debt.",0.76,0.746,0.13,0.136,True,True,True
3540,197,repair_ring,Pax,copper wire,choose_repay,0.76,defaulted,repay remembered object debt,Pax: Repayment lowers the copper wire debt.,0.76,0.74,0.12,0.128,True,True,True
3542,197,roofward,Bex,shade cloth,offer_return_help,0.76,not due,offer return help,"Bex: Help with returning shade cloth, not with erasing the debt.",0.76,0.746,0.13,0.136,True,True,True
3543,197,archive,Nia,signal spool,choose_repay,0.76,defaulted,repay remembered object debt,Nia: Repayment lowers the signal spool debt.,0.76,0.74,0.12,0.128,True,True,True
3544,197,signal,Ren,oil lantern,choose_ignore,0.742,defaulted,ignore remembered debt,Ren: Ignoring the oil lantern debt keeps it on the board.,0.742,0.748,0.124,0.121,True,True,True
3546,198,riverbend,Lio,binding cord,absent,0.76,defaulted,ask debt status,Lio: The binding cord debt is remembered by role and witness.,0.76,0.759,0.12,0.12,True,True,True
3548,198,archive,Rin,signal spool,offer_return_help,0.76,defaulted,offer return help,"Rin: Help with returning signal spool, not with erasing the debt.",0.76,0.746,0.13,0.136,True,True,True
3549,198,signal,Milo,oil lantern,choose_repay,0.76,defaulted,repay remembered object debt,Milo: Repayment lowers the oil lantern debt.,0.76,0.74,0.12,0.128,True,True,True
3550,198,orchard,Mara,dry cord,choose_ignore,0.76,defaulted,ignore remembered debt,Mara: Ignoring the dry cord debt keeps it on the board.,0.76,0.76,0.12,0.12,True,False,True
3552,198,riverbend,Nox,cedar plank,choose_repay,0.76,defaulted,repay remembered object debt,Nox: Repayment lowers the cedar plank debt.,0.76,0.74,0.12,0.128,True,True,True
3553,198,roofward,Fay,herb ledger,choose_ignore,0.746,not due,ignore remembered debt,Fay: Ignoring the herb ledger debt keeps it on the board.,0.746,0.752,0.136,0.133,True,True,True
3555,198,signal,Kesh,wind wrap,listen_later,0.76,defaulted,ask debt status,Kesh: The wind wrap debt is remembered by role and witness.,0.76,0.759,0.12,0.12,True,True,True
3556,198,orchard,Suf,seed satchel,offer_return_help,0.76,defaulted,offer return help,"Suf: Help with returning seed satchel, not with erasing the debt.",0.76,0.746,0.13,0.136,True,True,True
3557,198,repair_ring,Juno,copper wire,choose_repay,0.76,defaulted,repay remembered object debt,Juno: Repayment lowers the copper wire debt.,0.76,0.74,0.12,0.128,True,True,True
3558,198,riverbend,Lio,binding cord,listen_later,0.76,defaulted,ask debt status,Lio: The binding cord debt is remembered by role and witness.,0.76,0.759,0.12,0.12,True,True,True
3559,198,roofward,Orr,shade cloth,offer_return_help,0.76,not due,offer return help,"Orr: Help with returning shade cloth, not with erasing the debt.",0.76,0.746,0.13,0.136,True,True,True
