tick_id,day,settlement_id,resident_id,custom_or_law,restricted_object,avatar_choice,allowed_state,consequence,trust_before,trust_after,custom_visible_before_choice,refusal_or_warning_respected,local_history_preserved
2439,136,cinder_garden,Pax,ask before shade pole,cool bowl,ask_translation,allowed_after_explanation,custom remains active; trust improves slightly,0.892,0.902,True,True,True
2440,136,lichen_bridge,Rin,meal room first for strangers,signal bell,repeat_local_phrase,observed,no custom violation,0.93,0.932,True,True,True
2441,136,orchid_engine,Eli,do not turn valve key,orchid lamp,offer_trade_good,observed,no custom violation,0.94,0.94,True,True,True
2442,136,moss_ward,Ari,step around blanket circle,root archive,touch_restricted_object,blocked_with_warning,resident refuses contact and explains custom,0.904,0.886,True,True,True
2443,136,glass_harbor,Oren,leave fog catcher capped,brass lantern,step_back,allowed_after_explanation,custom remains active; trust improves slightly,0.924,0.934,True,True,True
2444,136,cinder_garden,Vale,do not cross seed rows,shade pole,ask_custom_reason,allowed_after_explanation,custom remains active; trust improves slightly,0.94,0.94,True,True,True
2445,136,lichen_bridge,Sol,ask before signal bell,meal ledger,interrupt_protocol,paused_by_resident,protocol restarts; history remains unchanged,0.872,0.862,True,True,True
2446,136,orchid_engine,Bea,keep gear wash lane open,valve key,wait_for_resident_lead,observed,no custom violation,0.912,0.914,True,True,True
2447,136,moss_ward,Fay,ask before touching rain clay,blanket loom,observe_before_speaking,allowed_after_explanation,custom remains active; trust improves slightly,0.94,0.94,True,True,True
2448,137,cinder_garden,Juno,cool stone is shared,seed tray,offer_trade_good,observed,no custom violation,0.94,0.94,True,True,True
2449,137,lichen_bridge,Luma,do not step on tension rope,rope kit,touch_restricted_object,blocked_with_warning,resident refuses contact and explains custom,0.904,0.886,True,True,True
2450,137,orchid_engine,Dax,ask before orchid lamp,gear basin,step_back,allowed_after_explanation,custom remains active; trust improves slightly,0.94,0.94,True,True,True
2451,137,moss_ward,Tala,leave door-watch path clear,rain jar,ask_custom_reason,allowed_after_explanation,custom remains active; trust improves slightly,0.94,0.94,True,True,True
2452,137,glass_harbor,Nia,do not dim public lamp,net spool,interrupt_protocol,paused_by_resident,protocol restarts; history remains unchanged,0.926,0.916,True,True,True
2453,137,cinder_garden,Pax,ask before shade pole,cool bowl,wait_for_resident_lead,observed,no custom violation,0.912,0.914,True,True,True
2454,137,lichen_bridge,Rin,meal room first for strangers,signal bell,observe_before_speaking,allowed_after_explanation,custom remains active; trust improves slightly,0.94,0.94,True,True,True
2455,137,orchid_engine,Eli,do not turn valve key,orchid lamp,offer_greeting,observed,no custom violation,0.94,0.94,True,True,True
2456,137,moss_ward,Ari,step around blanket circle,root archive,ask_translation,allowed_after_explanation,custom remains active; trust improves slightly,0.892,0.902,True,True,True
2457,137,glass_harbor,Oren,leave fog catcher capped,brass lantern,repeat_local_phrase,observed,no custom violation,0.94,0.94,True,True,True
2458,137,cinder_garden,Vale,do not cross seed rows,shade pole,offer_trade_good,observed,no custom violation,0.94,0.94,True,True,True
2459,137,lichen_bridge,Sol,ask before signal bell,meal ledger,touch_restricted_object,blocked_with_warning,resident refuses contact and explains custom,0.85,0.832,True,True,True
2460,137,orchid_engine,Bea,keep gear wash lane open,valve key,step_back,allowed_after_explanation,custom remains active; trust improves slightly,0.924,0.934,True,True,True
2461,137,moss_ward,Fay,ask before touching rain clay,blanket loom,ask_custom_reason,allowed_after_explanation,custom remains active; trust improves slightly,0.94,0.94,True,True,True
2462,137,glass_harbor,Puck,ask before lifting nets,fog catcher,interrupt_protocol,paused_by_resident,protocol restarts; history remains unchanged,0.882,0.872,True,True,True
2463,137,cinder_garden,Wren,cool stone is shared,seed tray,wait_for_resident_lead,observed,no custom violation,0.78,0.782,True,True,True
2464,137,lichen_bridge,Kio,do not step on tension rope,rope kit,observe_before_speaking,allowed_after_explanation,custom remains active; trust improves slightly,0.94,0.94,True,True,True
2465,137,orchid_engine,Cai,ask before orchid lamp,gear basin,offer_greeting,observed,no custom violation,0.94,0.94,True,True,True
2466,138,glass_harbor,Nia,do not dim public lamp,net spool,touch_restricted_object,blocked_with_warning,resident refuses contact and explains custom,0.904,0.886,True,True,True
2467,138,cinder_garden,Pax,ask before shade pole,cool bowl,step_back,allowed_after_explanation,custom remains active; trust improves slightly,0.924,0.934,True,True,True
2468,138,lichen_bridge,Rin,meal room first for strangers,signal bell,ask_custom_reason,allowed_after_explanation,custom remains active; trust improves slightly,0.94,0.94,True,True,True
2469,138,orchid_engine,Eli,do not turn valve key,orchid lamp,interrupt_protocol,paused_by_resident,protocol restarts; history remains unchanged,0.926,0.916,True,True,True
2470,138,moss_ward,Ari,step around blanket circle,root archive,wait_for_resident_lead,observed,no custom violation,0.912,0.914,True,True,True
2471,138,glass_harbor,Oren,leave fog catcher capped,brass lantern,observe_before_speaking,allowed_after_explanation,custom remains active; trust improves slightly,0.94,0.94,True,True,True
2472,138,cinder_garden,Vale,do not cross seed rows,shade pole,offer_greeting,observed,no custom violation,0.94,0.94,True,True,True
2473,138,lichen_bridge,Sol,ask before signal bell,meal ledger,ask_translation,allowed_after_explanation,custom remains active; trust improves slightly,0.838,0.848,True,True,True
2474,138,orchid_engine,Bea,keep gear wash lane open,valve key,repeat_local_phrase,observed,no custom violation,0.94,0.94,True,True,True
2475,138,moss_ward,Fay,ask before touching rain clay,blanket loom,offer_trade_good,observed,no custom violation,0.94,0.94,True,True,True
2476,138,glass_harbor,Puck,ask before lifting nets,fog catcher,touch_restricted_object,blocked_with_warning,resident refuses contact and explains custom,0.86,0.842,True,True,True
2477,138,cinder_garden,Wren,cool stone is shared,seed tray,step_back,allowed_after_explanation,custom remains active; trust improves slightly,0.792,0.802,True,True,True
2478,138,lichen_bridge,Kio,do not step on tension rope,rope kit,ask_custom_reason,allowed_after_explanation,custom remains active; trust improves slightly,0.94,0.94,True,True,True
2479,138,orchid_engine,Cai,ask before orchid lamp,gear basin,interrupt_protocol,paused_by_resident,protocol restarts; history remains unchanged,0.926,0.916,True,True,True
2480,138,moss_ward,Milo,leave door-watch path clear,rain jar,wait_for_resident_lead,observed,no custom violation,0.82,0.822,True,True,True
2481,138,glass_harbor,Sera,do not dim public lamp,net spool,observe_before_speaking,allowed_after_explanation,custom remains active; trust improves slightly,0.94,0.94,True,True,True
2482,138,cinder_garden,Juno,ask before shade pole,cool bowl,offer_greeting,observed,no custom violation,0.94,0.94,True,True,True
2483,138,lichen_bridge,Luma,meal room first for strangers,signal bell,ask_translation,allowed_after_explanation,custom remains active; trust improves slightly,0.892,0.902,True,True,True
2484,139,moss_ward,Ari,step around blanket circle,root archive,step_back,allowed_after_explanation,custom remains active; trust improves slightly,0.924,0.934,True,True,True
2485,139,glass_harbor,Oren,leave fog catcher capped,brass lantern,ask_custom_reason,allowed_after_explanation,custom remains active; trust improves slightly,0.94,0.94,True,True,True
2486,139,cinder_garden,Vale,do not cross seed rows,shade pole,interrupt_protocol,paused_by_resident,protocol restarts; history remains unchanged,0.926,0.916,True,True,True
2487,139,lichen_bridge,Sol,ask before signal bell,meal ledger,wait_for_resident_lead,observed,no custom violation,0.858,0.86,True,True,True
2488,139,orchid_engine,Bea,keep gear wash lane open,valve key,observe_before_speaking,allowed_after_explanation,custom remains active; trust improves slightly,0.94,0.94,True,True,True
2489,139,moss_ward,Fay,ask before touching rain clay,blanket loom,offer_greeting,observed,no custom violation,0.94,0.94,True,True,True
2490,139,glass_harbor,Puck,ask before lifting nets,fog catcher,ask_translation,allowed_after_explanation,custom remains active; trust improves slightly,0.848,0.858,True,True,True
2491,139,cinder_garden,Wren,cool stone is shared,seed tray,repeat_local_phrase,observed,no custom violation,0.808,0.81,True,True,True
2492,139,lichen_bridge,Kio,do not step on tension rope,rope kit,offer_trade_good,observed,no custom violation,0.94,0.94,True,True,True
2493,139,orchid_engine,Cai,ask before orchid lamp,gear basin,touch_restricted_object,blocked_with_warning,resident refuses contact and explains custom,0.904,0.886,True,True,True
2494,139,moss_ward,Milo,leave door-watch path clear,rain jar,step_back,allowed_after_explanation,custom remains active; trust improves slightly,0.832,0.842,True,True,True
2495,139,glass_harbor,Sera,do not dim public lamp,net spool,ask_custom_reason,allowed_after_explanation,custom remains active; trust improves slightly,0.94,0.94,True,True,True
2496,139,cinder_garden,Juno,ask before shade pole,cool bowl,interrupt_protocol,paused_by_resident,protocol restarts; history remains unchanged,0.926,0.916,True,True,True
2497,139,lichen_bridge,Luma,meal room first for strangers,signal bell,wait_for_resident_lead,observed,no custom violation,0.912,0.914,True,True,True
2498,139,orchid_engine,Dax,do not turn valve key,orchid lamp,observe_before_speaking,allowed_after_explanation,custom remains active; trust improves slightly,0.94,0.94,True,True,True
2499,139,moss_ward,Tala,step around blanket circle,root archive,offer_greeting,observed,no custom violation,0.94,0.94,True,True,True
2500,139,glass_harbor,Nia,leave fog catcher capped,brass lantern,ask_translation,allowed_after_explanation,custom remains active; trust improves slightly,0.892,0.902,True,True,True
2501,139,cinder_garden,Pax,do not cross seed rows,shade pole,repeat_local_phrase,observed,no custom violation,0.94,0.94,True,True,True
2502,140,orchid_engine,Bea,keep gear wash lane open,valve key,ask_custom_reason,allowed_after_explanation,custom remains active; trust improves slightly,0.94,0.94,True,True,True
2503,140,moss_ward,Fay,ask before touching rain clay,blanket loom,interrupt_protocol,paused_by_resident,protocol restarts; history remains unchanged,0.926,0.916,True,True,True
2504,140,glass_harbor,Puck,ask before lifting nets,fog catcher,wait_for_resident_lead,observed,no custom violation,0.868,0.87,True,True,True
2505,140,cinder_garden,Wren,cool stone is shared,seed tray,observe_before_speaking,allowed_after_explanation,custom remains active; trust improves slightly,0.82,0.83,True,True,True
2506,140,lichen_bridge,Kio,do not step on tension rope,rope kit,offer_greeting,observed,no custom violation,0.94,0.94,True,True,True
2507,140,orchid_engine,Cai,ask before orchid lamp,gear basin,ask_translation,allowed_after_explanation,custom remains active; trust improves slightly,0.892,0.902,True,True,True
2508,140,moss_ward,Milo,leave door-watch path clear,rain jar,repeat_local_phrase,observed,no custom violation,0.848,0.85,True,True,True
2509,140,glass_harbor,Sera,do not dim public lamp,net spool,offer_trade_good,observed,no custom violation,0.94,0.94,True,True,True
2510,140,cinder_garden,Juno,ask before shade pole,cool bowl,touch_restricted_object,blocked_with_warning,resident refuses contact and explains custom,0.904,0.886,True,True,True
2511,140,lichen_bridge,Luma,meal room first for strangers,signal bell,step_back,allowed_after_explanation,custom remains active; trust improves slightly,0.924,0.934,True,True,True
2512,140,orchid_engine,Dax,do not turn valve key,orchid lamp,ask_custom_reason,allowed_after_explanation,custom remains active; trust improves slightly,0.94,0.94,True,True,True
2513,140,moss_ward,Tala,step around blanket circle,root archive,interrupt_protocol,paused_by_resident,protocol restarts; history remains unchanged,0.928,0.918,True,True,True
2514,140,glass_harbor,Nia,leave fog catcher capped,brass lantern,wait_for_resident_lead,observed,no custom violation,0.912,0.914,True,True,True
2515,140,cinder_garden,Pax,do not cross seed rows,shade pole,observe_before_speaking,allowed_after_explanation,custom remains active; trust improves slightly,0.94,0.94,True,True,True
2516,140,lichen_bridge,Rin,ask before signal bell,meal ledger,offer_greeting,observed,no custom violation,0.94,0.94,True,True,True
2517,140,orchid_engine,Eli,keep gear wash lane open,valve key,ask_translation,allowed_after_explanation,custom remains active; trust improves slightly,0.922,0.932,True,True,True
2518,140,moss_ward,Ari,ask before touching rain clay,blanket loom,repeat_local_phrase,observed,no custom violation,0.94,0.94,True,True,True
