tick_id,route_id,replay_event,event_payload_hash,replay_exportable,dom_selector,expected_state_after,observed_state_after,deterministic_order
986,riverbend_roofward,merge_detour,v34-135260,True,#merge-riverbend_roofward,lantern ridge detour,lantern ridge detour,2147
986,riverbend_roofward,visible_body_reaction,v34-194051,True,#body-reaction-riverbend_roofward,"Ari shakes water from sleeves, then leans closer","Ari shakes water from sleeves, then leans closer",2148
986,riverbend_roofward,delayed_followup_dialogue,v34-439747,True,#followup-riverbend_roofward,I noticed you chose the dry ridge. I can keep carrying the kit.,I noticed you chose the dry ridge. I can keep carrying the kit.,2149
987,roofward_archive,animation_pause,v34-723632,True,#anim-roofward_archive-pause,paused,paused,2150
987,roofward_archive,visible_body_reaction,v34-167906,True,#body-reaction-roofward_archive,Fay lowers her shoulders and uncurls her fingers,Fay lowers her shoulders and uncurls her fingers,2151
987,roofward_archive,delayed_followup_dialogue,v34-478961,True,#followup-roofward_archive,The warm lane helped. I remember you waited instead of rushing me.,The warm lane helped. I remember you waited instead of rushing me.,2152
988,archive_signal,export_snapshot,v34-121322,True,#snapshot-export-box,snapshot:archive_signal:d83:t4,snapshot:archive_signal:d83:t4,2153
989,signal_orchard,rollback_direct,v34-634472,True,#rollback-signal_orchard,dusk road,dusk road,2154
989,signal_orchard,visible_body_reaction,v34-080442,True,#body-reaction-signal_orchard,Milo lifts the lantern and scans the path twice,Milo lifts the lantern and scans the path twice,2155
990,orchard_riverbend,animation_play,v34-741942,True,#anim-orchard_riverbend-play,playing,playing,2156
990,orchard_riverbend,visible_body_reaction,v34-334808,True,#body-reaction-orchard_riverbend,"Ivo pats the satchel, then moves nearer to the dry planks","Ivo pats the satchel, then moves nearer to the dry planks",2157
990,orchard_riverbend,delayed_followup_dialogue,v34-164333,True,#followup-orchard_riverbend,The seeds stayed dry. I will remember that route.,The seeds stayed dry. I will remember that route.,2158
991,central_repair_ring,delayed_followup_dialogue,v34-564996,True,#followup-central_repair_ring,The outer path gave me room. I can finish the wire without shaking.,The outer path gave me room. I can finish the wire without shaking.,2159
991,central_repair_ring,export_snapshot,v34-339915,True,#snapshot-export-box,snapshot:central_repair_ring:d83:t7,snapshot:central_repair_ring:d83:t7,2160
992,riverbend_roofward,merge_detour,v34-135061,True,#merge-riverbend_roofward,lantern ridge detour,lantern ridge detour,2161
992,riverbend_roofward,visible_body_reaction,v34-193648,True,#body-reaction-riverbend_roofward,"Ari shakes water from sleeves, then leans closer","Ari shakes water from sleeves, then leans closer",2162
992,riverbend_roofward,delayed_followup_dialogue,v34-439344,True,#followup-riverbend_roofward,I noticed you chose the dry ridge. I can keep carrying the kit.,I noticed you chose the dry ridge. I can keep carrying the kit.,2163
993,roofward_archive,animation_pause,v34-723229,True,#anim-roofward_archive-pause,paused,paused,2164
993,roofward_archive,visible_body_reaction,v34-167503,True,#body-reaction-roofward_archive,Fay lowers her shoulders and uncurls her fingers,Fay lowers her shoulders and uncurls her fingers,2165
993,roofward_archive,delayed_followup_dialogue,v34-478558,True,#followup-roofward_archive,The warm lane helped. I remember you waited instead of rushing me.,The warm lane helped. I remember you waited instead of rushing me.,2166
994,archive_signal,paste_import_snapshot,v34-255278,True,#snapshot-paste-box,imported:archive_signal:d83:t10,imported:archive_signal:d83:t10,2167
995,signal_orchard,delayed_followup_dialogue,v34-518344,True,#followup-signal_orchard,The loop gave us light. I trust that more than the short road tonight.,The loop gave us light. I trust that more than the short road tonight.,2168
996,orchard_riverbend,animation_play,v34-742746,True,#anim-orchard_riverbend-play,playing,playing,2169
996,orchard_riverbend,visible_body_reaction,v34-335612,True,#body-reaction-orchard_riverbend,"Ivo pats the satchel, then moves nearer to the dry planks","Ivo pats the satchel, then moves nearer to the dry planks",2170
996,orchard_riverbend,delayed_followup_dialogue,v34-165137,True,#followup-orchard_riverbend,The seeds stayed dry. I will remember that route.,The seeds stayed dry. I will remember that route.,2171
997,central_repair_ring,paste_import_snapshot,v34-470837,True,#snapshot-paste-box,imported:central_repair_ring:d84:t1,imported:central_repair_ring:d84:t1,2172
998,riverbend_roofward,merge_detour,v34-136069,True,#merge-riverbend_roofward,lantern ridge detour,lantern ridge detour,2173
998,riverbend_roofward,visible_body_reaction,v34-194452,True,#body-reaction-riverbend_roofward,"Ari shakes water from sleeves, then leans closer","Ari shakes water from sleeves, then leans closer",2174
998,riverbend_roofward,delayed_followup_dialogue,v34-440148,True,#followup-riverbend_roofward,I noticed you chose the dry ridge. I can keep carrying the kit.,I noticed you chose the dry ridge. I can keep carrying the kit.,2175
999,roofward_archive,animation_pause,v34-724033,True,#anim-roofward_archive-pause,paused,paused,2176
999,roofward_archive,visible_body_reaction,v34-168307,True,#body-reaction-roofward_archive,Fay lowers her shoulders and uncurls her fingers,Fay lowers her shoulders and uncurls her fingers,2177
999,roofward_archive,delayed_followup_dialogue,v34-479362,True,#followup-roofward_archive,The warm lane helped. I remember you waited instead of rushing me.,The warm lane helped. I remember you waited instead of rushing me.,2178
1000,archive_signal,export_snapshot,v34-131258,True,#snapshot-export-box,snapshot:archive_signal:d84:t4,snapshot:archive_signal:d84:t4,2179
1001,signal_orchard,animation_step,v34-694701,True,#anim-signal_orchard-step,stepped,stepped,2180
1001,signal_orchard,rollback_direct,v34-640170,True,#rollback-signal_orchard,dusk road,dusk road,2181
1001,signal_orchard,visible_body_reaction,v34-089933,True,#body-reaction-signal_orchard,Milo lifts the lantern and scans the path twice,Milo lifts the lantern and scans the path twice,2182
1002,orchard_riverbend,animation_play,v34-750912,True,#anim-orchard_riverbend-play,playing,playing,2183
1002,orchard_riverbend,visible_body_reaction,v34-346738,True,#body-reaction-orchard_riverbend,"Ivo pats the satchel, then moves nearer to the dry planks","Ivo pats the satchel, then moves nearer to the dry planks",2184
1002,orchard_riverbend,delayed_followup_dialogue,v34-175448,True,#followup-orchard_riverbend,The seeds stayed dry. I will remember that route.,The seeds stayed dry. I will remember that route.,2185
1003,central_repair_ring,export_snapshot,v34-352152,True,#snapshot-export-box,snapshot:central_repair_ring:d84:t7,snapshot:central_repair_ring:d84:t7,2186
1004,riverbend_roofward,merge_detour,v34-146478,True,#merge-riverbend_roofward,lantern ridge detour,lantern ridge detour,2187
1004,riverbend_roofward,visible_body_reaction,v34-204931,True,#body-reaction-riverbend_roofward,"Ari shakes water from sleeves, then leans closer","Ari shakes water from sleeves, then leans closer",2188
1004,riverbend_roofward,delayed_followup_dialogue,v34-451745,True,#followup-riverbend_roofward,I noticed you chose the dry ridge. I can keep carrying the kit.,I noticed you chose the dry ridge. I can keep carrying the kit.,2189
1005,roofward_archive,animation_pause,v34-732098,True,#anim-roofward_archive-pause,paused,paused,2190
1005,roofward_archive,visible_body_reaction,v34-178661,True,#body-reaction-roofward_archive,Fay lowers her shoulders and uncurls her fingers,Fay lowers her shoulders and uncurls her fingers,2191
1005,roofward_archive,delayed_followup_dialogue,v34-491132,True,#followup-roofward_archive,The warm lane helped. I remember you waited instead of rushing me.,The warm lane helped. I remember you waited instead of rushing me.,2192
1006,archive_signal,paste_import_snapshot,v34-267095,True,#snapshot-paste-box,imported:archive_signal:d84:t10,imported:archive_signal:d84:t10,2193
1007,signal_orchard,animation_step,v34-695511,True,#anim-signal_orchard-step,stepped,stepped,2194
1007,signal_orchard,visible_body_reaction,v34-090743,True,#body-reaction-signal_orchard,Milo lifts the lantern and scans the path twice,Milo lifts the lantern and scans the path twice,2195
1007,signal_orchard,delayed_followup_dialogue,v34-531075,True,#followup-signal_orchard,The loop gave us light. I trust that more than the short road tonight.,The loop gave us light. I trust that more than the short road tonight.,2196
1008,orchard_riverbend,animation_play,v34-751722,True,#anim-orchard_riverbend-play,playing,playing,2197
1008,orchard_riverbend,visible_body_reaction,v34-347548,True,#body-reaction-orchard_riverbend,"Ivo pats the satchel, then moves nearer to the dry planks","Ivo pats the satchel, then moves nearer to the dry planks",2198
1008,orchard_riverbend,delayed_followup_dialogue,v34-176258,True,#followup-orchard_riverbend,The seeds stayed dry. I will remember that route.,The seeds stayed dry. I will remember that route.,2199
1009,central_repair_ring,paste_import_snapshot,v34-483698,True,#snapshot-paste-box,imported:central_repair_ring:d85:t1,imported:central_repair_ring:d85:t1,2200
1010,riverbend_roofward,merge_detour,v34-146277,True,#merge-riverbend_roofward,lantern ridge detour,lantern ridge detour,2201
1010,riverbend_roofward,visible_body_reaction,v34-204525,True,#body-reaction-riverbend_roofward,"Ari shakes water from sleeves, then leans closer","Ari shakes water from sleeves, then leans closer",2202
1010,riverbend_roofward,delayed_followup_dialogue,v34-451339,True,#followup-riverbend_roofward,I noticed you chose the dry ridge. I can keep carrying the kit.,I noticed you chose the dry ridge. I can keep carrying the kit.,2203
1011,roofward_archive,animation_pause,v34-731692,True,#anim-roofward_archive-pause,paused,paused,2204
1011,roofward_archive,visible_body_reaction,v34-178255,True,#body-reaction-roofward_archive,Fay lowers her shoulders and uncurls her fingers,Fay lowers her shoulders and uncurls her fingers,2205
1011,roofward_archive,delayed_followup_dialogue,v34-490726,True,#followup-roofward_archive,The warm lane helped. I remember you waited instead of rushing me.,The warm lane helped. I remember you waited instead of rushing me.,2206
1012,archive_signal,animation_step,v34-694916,True,#anim-archive_signal-step,stepped,stepped,2207
1012,archive_signal,visible_body_reaction,v34-078555,True,#body-reaction-archive_signal,"Nia blinks twice, then points toward the kiosk","Nia blinks twice, then points toward the kiosk",2208
1012,archive_signal,export_snapshot,v34-131861,True,#snapshot-export-box,snapshot:archive_signal:d85:t4,snapshot:archive_signal:d85:t4,2209
1013,signal_orchard,rollback_direct,v34-640753,True,#rollback-signal_orchard,dusk road,dusk road,2210
1013,signal_orchard,visible_body_reaction,v34-090337,True,#body-reaction-signal_orchard,Milo lifts the lantern and scans the path twice,Milo lifts the lantern and scans the path twice,2211
1013,signal_orchard,delayed_followup_dialogue,v34-530669,True,#followup-signal_orchard,The loop gave us light. I trust that more than the short road tonight.,The loop gave us light. I trust that more than the short road tonight.,2212
1014,orchard_riverbend,animation_play,v34-751316,True,#anim-orchard_riverbend-play,playing,playing,2213
1014,orchard_riverbend,visible_body_reaction,v34-347142,True,#body-reaction-orchard_riverbend,"Ivo pats the satchel, then moves nearer to the dry planks","Ivo pats the satchel, then moves nearer to the dry planks",2214
1014,orchard_riverbend,delayed_followup_dialogue,v34-175852,True,#followup-orchard_riverbend,The seeds stayed dry. I will remember that route.,The seeds stayed dry. I will remember that route.,2215
1015,central_repair_ring,export_snapshot,v34-352765,True,#snapshot-export-box,snapshot:central_repair_ring:d85:t7,snapshot:central_repair_ring:d85:t7,2216
1016,riverbend_roofward,merge_detour,v34-147292,True,#merge-riverbend_roofward,lantern ridge detour,lantern ridge detour,2217
1016,riverbend_roofward,visible_body_reaction,v34-205335,True,#body-reaction-riverbend_roofward,"Ari shakes water from sleeves, then leans closer","Ari shakes water from sleeves, then leans closer",2218
1016,riverbend_roofward,delayed_followup_dialogue,v34-452149,True,#followup-riverbend_roofward,I noticed you chose the dry ridge. I can keep carrying the kit.,I noticed you chose the dry ridge. I can keep carrying the kit.,2219
