tick_id,day,settlement_id,resident_id,task_id,task_type,priority,need_pressure,queue_before,dependencies_met,selected_action,task_started,task_completed,queue_after,blocked_reason,visible_queue_marker
1733,109,signal,Milo,task:signal:Milo:109:5,rest_window,3,0.92,8,True,rest_defer,False,False,8,rest chosen before queue dispatch,True
1734,109,orchard,Mara,task:orchard:Mara:109:6,relationship_check,4,1.0,9,True,dispatch_task,True,False,8,none,True
1735,109,repair_ring,Juno,task:repair_ring:Juno:109:7,craft_project,5,1.0,9,True,dispatch_task,True,True,7,none,True
1736,109,riverbend,Lio,task:riverbend:Lio:109:8,rest_window,5,0.83,7,True,rest_defer,False,False,7,rest chosen before queue dispatch,True
1737,109,roofward,Fay,task:roofward:Fay:109:9,relationship_check,1,0.83,7,True,dispatch_task,True,True,5,none,True
1738,109,archive,Toma,task:archive:Toma:109:10,craft_project,3,1.0,9,True,dispatch_task,True,True,7,none,True
1739,109,signal,Milo,task:signal:Milo:109:11,dialect_teach,4,0.92,8,True,dispatch_task,True,True,6,none,True
1740,109,orchard,Mara,task:orchard:Mara:109:12,rest_window,5,1.0,9,True,rest_defer,False,False,10,rest chosen before queue dispatch,True
1741,109,repair_ring,Juno,task:repair_ring:Juno:109:13,relationship_check,1,1.0,10,True,dispatch_task,True,True,8,none,True
1742,109,riverbend,Lio,task:riverbend:Lio:109:14,dialect_teach,1,0.92,8,True,dispatch_task,True,True,6,none,True
1743,109,roofward,Fay,task:roofward:Fay:109:15,rest_window,2,0.83,7,True,rest_defer,False,False,7,rest chosen before queue dispatch,True
1744,110,signal,Milo,task:signal:Milo:110:0,craft_project,4,0.83,7,True,dispatch_task,True,True,5,none,True
1745,110,orchard,Mara,task:orchard:Mara:110:1,dialect_teach,5,1.0,9,True,dispatch_task,True,True,7,none,True
1746,110,repair_ring,Juno,task:repair_ring:Juno:110:2,rest_window,1,1.0,10,True,rest_defer,False,False,10,rest chosen before queue dispatch,True
1747,110,riverbend,Lio,task:riverbend:Lio:110:3,craft_project,1,0.83,7,True,dispatch_task,True,True,5,none,True
1748,110,roofward,Fay,task:roofward:Fay:110:4,dialect_teach,2,1.0,9,True,dispatch_task,True,True,7,none,True
1749,110,archive,Toma,task:archive:Toma:110:5,rest_window,4,1.0,10,True,rest_defer,False,False,10,rest chosen before queue dispatch,True
1750,110,signal,Milo,task:signal:Milo:110:6,relationship_check,5,0.74,6,True,dispatch_task,True,True,4,none,True
1751,110,orchard,Mara,task:orchard:Mara:110:7,craft_project,1,1.0,9,True,dispatch_task,True,True,7,none,True
1752,110,repair_ring,Juno,task:repair_ring:Juno:110:8,dialect_teach,2,1.0,10,True,dispatch_task,True,False,9,none,True
1753,110,riverbend,Lio,task:riverbend:Lio:110:9,relationship_check,2,0.74,6,True,dispatch_task,True,True,4,none,True
1754,110,roofward,Fay,task:roofward:Fay:110:10,craft_project,3,1.0,9,True,dispatch_task,True,True,7,none,True
1755,110,archive,Toma,task:archive:Toma:110:11,dialect_teach,5,1.0,10,True,dispatch_task,True,True,8,none,True
1756,110,signal,Milo,task:signal:Milo:110:12,rest_window,1,0.65,5,True,rest_defer,False,False,5,rest chosen before queue dispatch,True
1757,110,orchard,Mara,task:orchard:Mara:110:13,relationship_check,2,1.0,9,True,dispatch_task,True,True,7,none,True
1758,110,repair_ring,Juno,task:repair_ring:Juno:110:14,craft_project,3,1.0,10,True,dispatch_task,True,False,9,none,True
1759,110,riverbend,Lio,task:riverbend:Lio:110:15,rest_window,3,0.65,5,True,rest_defer,False,False,5,rest chosen before queue dispatch,True
1760,111,roofward,Sera,task:roofward:Sera:111:0,repair_project,5,0.74,6,True,dispatch_task,True,True,4,none,True
1761,111,archive,Nia,task:archive:Nia:111:1,care_check,5,0.83,7,True,dispatch_task,True,True,5,none,True
1762,111,signal,Ren,task:signal:Ren:111:2,hazard_patrol,1,1.0,9,True,dispatch_task,True,True,7,none,True
1763,111,orchard,Ivo,task:orchard:Ivo:111:3,resource_fetch,2,1.0,10,True,dispatch_task,True,True,8,none,True
1764,111,repair_ring,Pax,task:repair_ring:Pax:111:4,repair_project,3,0.92,8,True,dispatch_task,True,False,7,none,True
1765,111,riverbend,Ari,task:riverbend:Ari:111:5,hazard_patrol,4,0.7414,6,True,dispatch_task,True,True,4,none,True
1766,111,roofward,Sera,task:roofward:Sera:111:6,resource_fetch,1,0.83455,7,True,dispatch_task,True,True,5,none,True
1767,111,archive,Nia,task:archive:Nia:111:7,repair_project,1,0.74,6,True,dispatch_task,True,True,4,none,True
1768,111,signal,Ren,task:signal:Ren:111:8,care_check,2,1.0,9,True,dispatch_task,True,True,7,none,True
1769,111,orchard,Ivo,task:orchard:Ivo:111:9,hazard_patrol,3,1.0,10,True,dispatch_task,True,True,9,none,True
1770,111,repair_ring,Pax,task:repair_ring:Pax:111:10,resource_fetch,4,0.92,8,True,dispatch_task,True,False,7,none,True
1771,111,riverbend,Ari,task:riverbend:Ari:111:11,care_check,5,0.7414,6,True,dispatch_task,True,True,4,none,True
1772,111,roofward,Sera,task:roofward:Sera:111:12,hazard_patrol,2,0.92455,8,True,dispatch_task,True,True,6,none,True
1773,111,archive,Nia,task:archive:Nia:111:13,resource_fetch,2,0.65,5,True,dispatch_task,True,True,3,none,True
1774,111,signal,Ren,task:signal:Ren:111:14,repair_project,3,1.0,9,True,dispatch_task,True,True,7,none,True
1775,111,orchard,Ivo,task:orchard:Ivo:111:15,care_check,4,1.0,10,True,dispatch_task,True,True,8,none,True
1776,112,repair_ring,Juno,task:repair_ring:Juno:112:0,rest_window,1,1.0,9,True,rest_defer,False,False,9,rest chosen before queue dispatch,True
1777,112,riverbend,Lio,task:riverbend:Lio:112:1,craft_project,1,0.92,8,True,dispatch_task,True,True,6,none,True
1778,112,roofward,Fay,task:roofward:Fay:112:2,dialect_teach,2,0.92,8,True,dispatch_task,True,True,6,none,True
1779,112,archive,Toma,task:archive:Toma:112:3,rest_window,4,1.0,9,True,rest_defer,False,False,9,rest chosen before queue dispatch,True
1780,112,signal,Milo,task:signal:Milo:112:4,relationship_check,5,0.92,8,True,dispatch_task,True,True,6,none,True
1781,112,orchard,Mara,task:orchard:Mara:112:5,craft_project,1,0.92,8,True,dispatch_task,True,True,6,none,True
1782,112,repair_ring,Juno,task:repair_ring:Juno:112:6,dialect_teach,2,1.0,9,True,dispatch_task,True,False,8,none,True
1783,112,riverbend,Lio,task:riverbend:Lio:112:7,relationship_check,2,1.0,9,True,dispatch_task,True,True,7,none,True
1784,112,roofward,Fay,task:roofward:Fay:112:8,craft_project,3,0.83,7,True,dispatch_task,True,True,5,none,True
1785,112,archive,Toma,task:archive:Toma:112:9,dialect_teach,5,1.0,9,True,dispatch_task,True,True,7,none,True
1786,112,signal,Milo,task:signal:Milo:112:10,rest_window,1,1.0,9,True,rest_defer,False,False,9,rest chosen before queue dispatch,True
1787,112,orchard,Mara,task:orchard:Mara:112:11,relationship_check,2,0.83,7,True,dispatch_task,True,True,5,none,True
1788,112,repair_ring,Juno,task:repair_ring:Juno:112:12,craft_project,3,1.0,9,True,dispatch_task,True,False,8,none,True
1789,112,riverbend,Lio,task:riverbend:Lio:112:13,rest_window,3,1.0,10,True,rest_defer,False,False,10,rest chosen before queue dispatch,True
1790,112,roofward,Fay,task:roofward:Fay:112:14,relationship_check,4,0.7498,6,True,dispatch_task,True,True,4,none,True
1791,112,archive,Toma,task:archive:Toma:112:15,craft_project,1,1.0,9,True,dispatch_task,True,True,7,none,True
1792,113,signal,Ren,task:signal:Ren:113:0,hazard_patrol,1,0.92,8,True,dispatch_task,True,True,6,none,True
1793,113,orchard,Ivo,task:orchard:Ivo:113:1,resource_fetch,2,1.0,9,True,dispatch_task,True,True,7,none,True
1794,113,repair_ring,Pax,task:repair_ring:Pax:113:2,repair_project,3,1.0,10,True,dispatch_task,True,False,9,none,True
1795,113,riverbend,Ari,task:riverbend:Ari:113:3,hazard_patrol,4,0.65,5,True,dispatch_task,True,True,3,none,True
1796,113,roofward,Sera,task:roofward:Sera:113:4,resource_fetch,1,0.92385,8,True,dispatch_task,True,True,6,none,True
1797,113,archive,Nia,task:archive:Nia:113:5,repair_project,1,0.74,6,True,dispatch_task,True,True,4,none,True
1798,113,signal,Ren,task:signal:Ren:113:6,care_check,2,0.83,7,True,dispatch_task,True,True,6,none,True
1799,113,orchard,Ivo,task:orchard:Ivo:113:7,hazard_patrol,3,1.0,9,True,dispatch_task,True,True,7,none,True
1800,113,repair_ring,Pax,task:repair_ring:Pax:113:8,resource_fetch,4,1.0,10,True,dispatch_task,True,False,9,none,True
1801,113,riverbend,Ari,task:riverbend:Ari:113:9,care_check,5,0.56,4,True,dispatch_task,True,True,2,none,True
1802,113,roofward,Sera,task:roofward:Sera:113:10,hazard_patrol,2,0.92,8,True,dispatch_task,True,True,6,none,True
1803,113,archive,Nia,task:archive:Nia:113:11,resource_fetch,2,0.83,7,True,dispatch_task,True,True,5,none,True
1804,113,signal,Ren,task:signal:Ren:113:12,repair_project,3,0.83,7,True,dispatch_task,True,True,5,none,True
1805,113,orchard,Ivo,task:orchard:Ivo:113:13,care_check,4,1.0,9,True,dispatch_task,True,True,7,none,True
1806,113,repair_ring,Pax,task:repair_ring:Pax:113:14,hazard_patrol,5,1.0,10,True,dispatch_task,True,False,9,none,True
1807,113,riverbend,Ari,task:riverbend:Ari:113:15,repair_project,1,0.47,3,True,dispatch_task,True,True,1,none,True
1808,114,roofward,Fay,task:roofward:Fay:114:0,dialect_teach,2,0.8398,7,True,dispatch_task,True,True,5,none,True
1809,114,archive,Toma,task:archive:Toma:114:1,rest_window,4,0.92,8,True,rest_defer,False,False,8,rest chosen before queue dispatch,True
1810,114,signal,Milo,task:signal:Milo:114:2,relationship_check,5,1.0,9,True,dispatch_task,True,True,7,none,True
1811,114,orchard,Mara,task:orchard:Mara:114:3,craft_project,1,0.92,8,True,dispatch_task,True,True,6,none,True
1812,114,repair_ring,Juno,task:repair_ring:Juno:114:4,dialect_teach,2,0.9298,8,True,dispatch_task,True,False,7,none,True
1813,114,riverbend,Lio,task:riverbend:Lio:114:5,relationship_check,2,1.0,9,True,dispatch_task,True,True,7,none,True
1814,114,roofward,Fay,task:roofward:Fay:114:6,craft_project,3,0.9214,8,True,dispatch_task,True,True,6,none,True
1815,114,archive,Toma,task:archive:Toma:114:7,dialect_teach,5,0.92,8,True,dispatch_task,True,True,6,none,True
1816,114,signal,Milo,task:signal:Milo:114:8,rest_window,1,1.0,9,True,rest_defer,False,False,9,rest chosen before queue dispatch,True
1817,114,orchard,Mara,task:orchard:Mara:114:9,relationship_check,2,1.0,9,True,dispatch_task,True,True,7,none,True
1818,114,repair_ring,Juno,task:repair_ring:Juno:114:10,craft_project,3,0.9214,8,True,dispatch_task,True,False,7,none,True
1819,114,riverbend,Lio,task:riverbend:Lio:114:11,rest_window,3,1.0,9,True,rest_defer,False,False,9,rest chosen before queue dispatch,True
1820,114,roofward,Fay,task:roofward:Fay:114:12,relationship_check,4,1.0,9,True,dispatch_task,True,True,7,none,True
1821,114,archive,Toma,task:archive:Toma:114:13,craft_project,1,0.83,7,True,dispatch_task,True,True,5,none,True
1822,114,signal,Milo,task:signal:Milo:114:14,dialect_teach,2,1.0,9,True,dispatch_task,True,True,7,none,True
1823,114,orchard,Mara,task:orchard:Mara:114:15,rest_window,3,1.0,10,True,rest_defer,False,False,10,rest chosen before queue dispatch,True
1824,115,repair_ring,Pax,task:repair_ring:Pax:115:0,repair_project,3,1.0,9,True,dispatch_task,True,False,8,none,True
1825,115,riverbend,Ari,task:riverbend:Ari:115:1,hazard_patrol,4,0.56,4,True,dispatch_task,True,True,2,none,True
1826,115,roofward,Sera,task:roofward:Sera:115:2,resource_fetch,1,0.83,7,True,dispatch_task,True,True,5,none,True
1827,115,archive,Nia,task:archive:Nia:115:3,repair_project,1,0.83,7,True,dispatch_task,True,True,6,none,True
1828,115,signal,Ren,task:signal:Ren:115:4,care_check,2,0.92,8,True,dispatch_task,True,True,6,none,True
1829,115,orchard,Ivo,task:orchard:Ivo:115:5,hazard_patrol,3,0.92,8,True,dispatch_task,True,True,6,none,True
1830,115,repair_ring,Pax,task:repair_ring:Pax:115:6,resource_fetch,4,1.0,9,True,dispatch_task,True,False,8,none,True
1831,115,riverbend,Ari,task:riverbend:Ari:115:7,care_check,5,0.65,5,True,dispatch_task,True,True,3,none,True
1832,115,roofward,Sera,task:roofward:Sera:115:8,hazard_patrol,2,0.74,6,True,dispatch_task,True,True,4,none,True
1833,115,archive,Nia,task:archive:Nia:115:9,resource_fetch,2,0.92,8,True,dispatch_task,True,True,6,none,True
1834,115,signal,Ren,task:signal:Ren:115:10,repair_project,3,1.0,9,True,dispatch_task,True,True,7,none,True
1835,115,orchard,Ivo,task:orchard:Ivo:115:11,care_check,4,0.83,7,True,dispatch_task,True,True,5,none,True
1836,115,repair_ring,Pax,task:repair_ring:Pax:115:12,hazard_patrol,5,1.0,9,True,dispatch_task,True,False,8,none,True
1837,115,riverbend,Ari,task:riverbend:Ari:115:13,repair_project,1,0.74,6,True,dispatch_task,True,True,4,none,True
1838,115,roofward,Sera,task:roofward:Sera:115:14,care_check,3,0.65,5,True,dispatch_task,True,True,3,none,True
1839,115,archive,Nia,task:archive:Nia:115:15,hazard_patrol,3,0.92,8,True,dispatch_task,True,True,6,none,True
1840,116,signal,Milo,task:signal:Milo:116:0,relationship_check,5,0.92,8,True,dispatch_task,True,True,6,none,True
1841,116,orchard,Mara,task:orchard:Mara:116:1,craft_project,1,1.0,9,True,dispatch_task,True,True,7,none,True
1842,116,repair_ring,Juno,task:repair_ring:Juno:116:2,dialect_teach,2,1.0,10,True,dispatch_task,True,False,9,none,True
1843,116,riverbend,Lio,task:riverbend:Lio:116:3,relationship_check,2,0.92,8,True,dispatch_task,True,True,6,none,True
1844,116,roofward,Fay,task:roofward:Fay:116:4,craft_project,3,1.0,9,True,dispatch_task,True,True,7,none,True
1845,116,archive,Toma,task:archive:Toma:116:5,dialect_teach,5,0.92,8,True,dispatch_task,True,True,6,none,True
1846,116,signal,Milo,task:signal:Milo:116:6,rest_window,1,0.83,7,True,rest_defer,False,False,7,rest chosen before queue dispatch,True
1847,116,orchard,Mara,task:orchard:Mara:116:7,relationship_check,2,1.0,9,True,dispatch_task,True,True,7,none,True
1848,116,repair_ring,Juno,task:repair_ring:Juno:116:8,craft_project,3,1.0,10,True,dispatch_task,True,False,9,none,True
1849,116,riverbend,Lio,task:riverbend:Lio:116:9,rest_window,3,0.83,7,True,rest_defer,False,False,7,rest chosen before queue dispatch,True
1850,116,roofward,Fay,task:roofward:Fay:116:10,relationship_check,4,1.0,9,True,dispatch_task,True,True,7,none,True
1851,116,archive,Toma,task:archive:Toma:116:11,craft_project,1,1.0,9,True,dispatch_task,True,True,7,none,True
1852,116,signal,Milo,task:signal:Milo:116:12,dialect_teach,2,0.92,8,True,dispatch_task,True,True,6,none,True
1853,116,orchard,Mara,task:orchard:Mara:116:13,rest_window,3,1.0,9,True,rest_defer,False,False,9,rest chosen before queue dispatch,True
1854,116,repair_ring,Juno,task:repair_ring:Juno:116:14,relationship_check,4,1.0,10,True,dispatch_task,True,False,9,none,True
1855,116,riverbend,Lio,task:riverbend:Lio:116:15,dialect_teach,4,0.92,8,True,dispatch_task,True,True,6,none,True
1856,117,roofward,Sera,task:roofward:Sera:117:0,resource_fetch,1,0.74,6,True,dispatch_task,True,True,5,none,True
1857,117,archive,Nia,task:archive:Nia:117:1,repair_project,1,0.83,7,True,dispatch_task,True,True,5,none,True
1858,117,signal,Ren,task:signal:Ren:117:2,care_check,2,1.0,9,True,dispatch_task,True,True,7,none,True
1859,117,orchard,Ivo,task:orchard:Ivo:117:3,hazard_patrol,3,0.92,8,True,dispatch_task,True,True,6,none,True
1860,117,repair_ring,Pax,task:repair_ring:Pax:117:4,resource_fetch,4,0.92,8,True,dispatch_task,True,False,7,none,True
1861,117,riverbend,Ari,task:riverbend:Ari:117:5,care_check,5,0.74,6,True,dispatch_task,True,True,4,none,True
1862,117,roofward,Sera,task:roofward:Sera:117:6,hazard_patrol,2,0.92,8,True,dispatch_task,True,True,6,none,True
1863,117,archive,Nia,task:archive:Nia:117:7,resource_fetch,2,0.74,6,True,dispatch_task,True,True,4,none,True
1864,117,signal,Ren,task:signal:Ren:117:8,repair_project,3,1.0,9,True,dispatch_task,True,True,7,none,True
1865,117,orchard,Ivo,task:orchard:Ivo:117:9,care_check,4,1.0,9,True,dispatch_task,True,True,7,none,True
1866,117,repair_ring,Pax,task:repair_ring:Pax:117:10,hazard_patrol,5,0.92,8,True,dispatch_task,True,False,7,none,True
1867,117,riverbend,Ari,task:riverbend:Ari:117:11,repair_project,1,0.74,6,True,dispatch_task,True,True,4,none,True
1868,117,roofward,Sera,task:roofward:Sera:117:12,care_check,3,1.0,9,True,dispatch_task,True,True,7,none,True
1869,117,archive,Nia,task:archive:Nia:117:13,hazard_patrol,3,0.65,5,True,dispatch_task,True,True,3,none,True
1870,117,signal,Ren,task:signal:Ren:117:14,resource_fetch,4,1.0,9,True,dispatch_task,True,True,7,none,True
1871,117,orchard,Ivo,task:orchard:Ivo:117:15,repair_project,5,1.0,10,True,dispatch_task,True,True,8,none,True
1872,118,repair_ring,Juno,task:repair_ring:Juno:118:0,dialect_teach,2,1.0,9,True,dispatch_task,True,False,8,none,True
1873,118,riverbend,Lio,task:riverbend:Lio:118:1,relationship_check,2,1.0,9,True,dispatch_task,True,True,7,none,True
1874,118,roofward,Fay,task:roofward:Fay:118:2,craft_project,3,0.92,8,True,dispatch_task,True,True,6,none,True
1875,118,archive,Toma,task:archive:Toma:118:3,dialect_teach,5,1.0,9,True,dispatch_task,True,True,7,none,True
1876,118,signal,Milo,task:signal:Milo:118:4,rest_window,1,1.0,9,True,rest_defer,False,False,9,rest chosen before queue dispatch,True
1877,118,orchard,Mara,task:orchard:Mara:118:5,relationship_check,2,0.92,8,True,dispatch_task,True,True,6,none,True
1878,118,repair_ring,Juno,task:repair_ring:Juno:118:6,craft_project,3,1.0,9,True,dispatch_task,True,False,8,none,True
1879,118,riverbend,Lio,task:riverbend:Lio:118:7,rest_window,3,1.0,10,True,rest_defer,False,False,10,rest chosen before queue dispatch,True
1880,118,roofward,Fay,task:roofward:Fay:118:8,relationship_check,4,0.83,7,True,dispatch_task,True,True,5,none,True
1881,118,archive,Toma,task:archive:Toma:118:9,craft_project,1,1.0,9,True,dispatch_task,True,True,7,none,True
1882,118,signal,Milo,task:signal:Milo:118:10,dialect_teach,2,1.0,10,True,dispatch_task,True,True,8,none,True
1883,118,orchard,Mara,task:orchard:Mara:118:11,rest_window,3,0.83,7,True,rest_defer,False,False,7,rest chosen before queue dispatch,True
1884,118,repair_ring,Juno,task:repair_ring:Juno:118:12,relationship_check,4,1.0,9,True,dispatch_task,True,False,8,none,True
1885,118,riverbend,Lio,task:riverbend:Lio:118:13,dialect_teach,4,1.0,10,True,dispatch_task,True,True,9,none,True
1886,118,roofward,Fay,task:roofward:Fay:118:14,rest_window,5,0.74,6,True,rest_defer,False,False,6,rest chosen before queue dispatch,True
1887,118,archive,Toma,task:archive:Toma:118:15,relationship_check,2,1.0,9,True,dispatch_task,True,True,7,none,True
1888,119,signal,Ren,task:signal:Ren:119:0,care_check,2,0.9214,8,True,dispatch_task,True,True,6,none,True
1889,119,orchard,Ivo,task:orchard:Ivo:119:1,hazard_patrol,3,1.0,9,True,dispatch_task,True,True,7,none,True
1890,119,repair_ring,Pax,task:repair_ring:Pax:119:2,resource_fetch,4,1.0,10,True,dispatch_task,True,False,9,none,True
1891,119,riverbend,Ari,task:riverbend:Ari:119:3,care_check,5,0.65,5,True,dispatch_task,True,True,3,none,True
1892,119,roofward,Sera,task:roofward:Sera:119:4,hazard_patrol,2,1.0,9,True,dispatch_task,True,True,7,none,True
1893,119,archive,Nia,task:archive:Nia:119:5,resource_fetch,2,0.74,6,True,dispatch_task,True,True,4,none,True
1894,119,signal,Ren,task:signal:Ren:119:6,repair_project,3,0.83,7,True,dispatch_task,True,True,5,none,True
1895,119,orchard,Ivo,task:orchard:Ivo:119:7,care_check,4,1.0,9,True,dispatch_task,True,True,7,none,True
1896,119,repair_ring,Pax,task:repair_ring:Pax:119:8,hazard_patrol,5,1.0,10,True,dispatch_task,True,False,9,none,True
1897,119,riverbend,Ari,task:riverbend:Ari:119:9,repair_project,1,0.56,4,True,dispatch_task,True,True,2,none,True
