tick_id,day,settlement_id,resident_id,avatar_action,dialogue_intent,consent_prompt,consent_state,resident_line,avatar_followup,refusal_respected,no_forced_action,private_workspace_sealed,hook_bound_to_state,visible_dialogue_hook
2208,123,repair_ring,Pax,touch_claimed_tool,ownership boundary,Ask Pax before acting with insulated tongs,ask-first,Pax: That is mine. Ask before using the insulated tongs.,step back and ask,True,True,True,True,True
2211,123,archive,Nia,touch_claimed_tool,ownership boundary,Ask Nia before acting with signal spool,deferred,Nia: That is mine. Ask before using the signal spool.,step back and ask,True,True,True,True,True
2212,123,signal,Ren,interrupt_queue,sensory check-in,Ask Ren before acting with oil lantern,ask-first,Ren: I can hear you near the work. Tell me before you act.,listen and keep distance,True,True,True,True,True
2213,123,orchard,Ivo,consent_dialogue,sensory check-in,Ask Ivo before acting with dry cord,ask-first,Ivo: I can hear you near the work. Tell me before you act.,listen and keep distance,True,True,True,True,True
2216,124,archive,Nia,touch_claimed_tool,ownership boundary,Ask Nia before acting with signal spool,ask-first,Nia: That is mine. Ask before using the signal spool.,step back and ask,True,True,True,True,True
2217,124,signal,Ren,interrupt_queue,sensory check-in,Ask Ren before acting with oil lantern,ask-first,Ren: I can hear you near the work. Tell me before you act.,listen and keep distance,True,True,True,True,True
2218,124,orchard,Ivo,consent_dialogue,sensory check-in,Ask Ivo before acting with dry cord,ask-first,Ivo: I can hear you near the work. Tell me before you act.,listen and keep distance,True,True,True,True,True
2220,124,riverbend,Ari,interrupt_queue,sensory check-in,Ask Ari before acting with ridge lantern,ask-first,Ari: I can hear you near the work. Tell me before you act.,listen and keep distance,True,True,True,True,True
2221,124,roofward,Sera,consent_dialogue,sensory check-in,Ask Sera before acting with brass hinge,ask-first,Sera: I can hear you near the work. Tell me before you act.,listen and keep distance,True,True,True,True,True
2224,124,orchard,Ivo,ask_about_tool,sensory check-in,Ask Ivo before acting with dry cord,ask-first,Ivo: I can hear you near the work. Tell me before you act.,listen and keep distance,True,True,True,True,True
2225,124,repair_ring,Pax,touch_claimed_tool,ownership boundary,Ask Pax before acting with insulated tongs,deferred,Pax: That is mine. Ask before using the insulated tongs.,step back and ask,True,True,True,True,True
2228,124,archive,Nia,touch_claimed_tool,ownership boundary,Ask Nia before acting with signal spool,ask-first,Nia: That is mine. Ask before using the signal spool.,step back and ask,True,True,True,True,True
2229,124,signal,Ren,interrupt_queue,sensory check-in,Ask Ren before acting with oil lantern,ask-first,Ren: I can hear you near the work. Tell me before you act.,listen and keep distance,True,True,True,True,True
2230,124,orchard,Ivo,consent_dialogue,sensory check-in,Ask Ivo before acting with dry cord,ask-first,Ivo: I can hear you near the work. Tell me before you act.,listen and keep distance,True,True,True,True,True
2232,125,roofward,Sera,ask_about_tool,sensory check-in,Ask Sera before acting with brass hinge,ask-first,Sera: I can hear you near the work. Tell me before you act.,listen and keep distance,True,True,True,True,True
2233,125,archive,Nia,touch_claimed_tool,ownership boundary,Ask Nia before acting with signal spool,deferred,Nia: That is mine. Ask before using the signal spool.,step back and ask,True,True,True,True,True
2234,125,signal,Ren,interrupt_queue,sensory check-in,Ask Ren before acting with oil lantern,ask-first,Ren: I can hear you near the work. Tell me before you act.,listen and keep distance,True,True,True,True,True
2235,125,orchard,Ivo,consent_dialogue,sensory check-in,Ask Ivo before acting with dry cord,ask-first,Ivo: I can hear you near the work. Tell me before you act.,listen and keep distance,True,True,True,True,True
2236,125,repair_ring,Pax,step_back,sensory check-in,Ask Pax before acting with insulated tongs,ask-first,Pax: I can hear you near the work. Tell me before you act.,listen and keep distance,True,True,True,True,True
2237,125,riverbend,Ari,interrupt_queue,sensory check-in,Ask Ari before acting with ridge lantern,ask-first,Ari: I can hear you near the work. Tell me before you act.,listen and keep distance,True,True,True,True,True
2238,125,roofward,Sera,consent_dialogue,sensory check-in,Ask Sera before acting with brass hinge,ask-first,Sera: I can hear you near the work. Tell me before you act.,listen and keep distance,True,True,True,True,True
2240,125,signal,Ren,approach,sensory check-in,Ask Ren before acting with oil lantern,ask-first,Ren: I can hear you near the work. Tell me before you act.,listen and keep distance,True,True,True,True,True
2242,125,repair_ring,Pax,touch_claimed_tool,ownership boundary,Ask Pax before acting with insulated tongs,deferred,Pax: That is mine. Ask before using the insulated tongs.,step back and ask,True,True,True,True,True
2244,125,roofward,Sera,ask_about_tool,sensory check-in,Ask Sera before acting with brass hinge,ask-first,Sera: I can hear you near the work. Tell me before you act.,listen and keep distance,True,True,True,True,True
2245,125,archive,Nia,touch_claimed_tool,ownership boundary,Ask Nia before acting with signal spool,deferred,Nia: That is mine. Ask before using the signal spool.,step back and ask,True,True,True,True,True
2246,125,signal,Ren,interrupt_queue,sensory check-in,Ask Ren before acting with oil lantern,ask-first,Ren: I can hear you near the work. Tell me before you act.,listen and keep distance,True,True,True,True,True
2247,125,orchard,Ivo,consent_dialogue,sensory check-in,Ask Ivo before acting with dry cord,ask-first,Ivo: I can hear you near the work. Tell me before you act.,listen and keep distance,True,True,True,True,True
2248,125,repair_ring,Pax,step_back,sensory check-in,Ask Pax before acting with insulated tongs,ask-first,Pax: I can hear you near the work. Tell me before you act.,listen and keep distance,True,True,True,True,True
2249,125,riverbend,Ari,interrupt_queue,sensory check-in,Ask Ari before acting with ridge lantern,ask-first,Ari: I can hear you near the work. Tell me before you act.,listen and keep distance,True,True,True,True,True
2250,126,archive,Nia,touch_claimed_tool,ownership boundary,Ask Nia before acting with signal spool,deferred,Nia: That is mine. Ask before using the signal spool.,step back and ask,True,True,True,True,True
2251,126,signal,Ren,interrupt_queue,sensory check-in,Ask Ren before acting with oil lantern,ask-first,Ren: I can hear you near the work. Tell me before you act.,listen and keep distance,True,True,True,True,True
2252,126,orchard,Ivo,consent_dialogue,sensory check-in,Ask Ivo before acting with dry cord,ask-first,Ivo: I can hear you near the work. Tell me before you act.,listen and keep distance,True,True,True,True,True
2254,126,riverbend,Ari,interrupt_queue,sensory check-in,Ask Ari before acting with ridge lantern,ask-first,Ari: I can hear you near the work. Tell me before you act.,listen and keep distance,True,True,True,True,True
2255,126,roofward,Sera,consent_dialogue,sensory check-in,Ask Sera before acting with brass hinge,ask-first,Sera: I can hear you near the work. Tell me before you act.,listen and keep distance,True,True,True,True,True
2256,126,archive,Nia,step_back,sensory check-in,Ask Nia before acting with signal spool,ask-first,Nia: I can hear you near the work. Tell me before you act.,listen and keep distance,True,True,True,True,True
2259,126,repair_ring,Pax,touch_claimed_tool,ownership boundary,Ask Pax before acting with insulated tongs,deferred,Pax: That is mine. Ask before using the insulated tongs.,step back and ask,True,True,True,True,True
2260,126,riverbend,Ari,approach,sensory check-in,Ask Ari before acting with ridge lantern,ask-first,Ari: I can hear you near the work. Tell me before you act.,listen and keep distance,True,True,True,True,True
2262,126,archive,Nia,touch_claimed_tool,ownership boundary,Ask Nia before acting with signal spool,deferred,Nia: That is mine. Ask before using the signal spool.,step back and ask,True,True,True,True,True
2263,126,signal,Ren,interrupt_queue,sensory check-in,Ask Ren before acting with oil lantern,ask-first,Ren: I can hear you near the work. Tell me before you act.,listen and keep distance,True,True,True,True,True
2264,126,orchard,Ivo,consent_dialogue,sensory check-in,Ask Ivo before acting with dry cord,ask-first,Ivo: I can hear you near the work. Tell me before you act.,listen and keep distance,True,True,True,True,True
2266,126,riverbend,Ari,interrupt_queue,sensory check-in,Ask Ari before acting with ridge lantern,ask-first,Ari: I can hear you near the work. Tell me before you act.,listen and keep distance,True,True,True,True,True
2267,126,roofward,Sera,consent_dialogue,sensory check-in,Ask Sera before acting with brass hinge,ask-first,Sera: I can hear you near the work. Tell me before you act.,listen and keep distance,True,True,True,True,True
2268,127,signal,Ren,interrupt_queue,sensory check-in,Ask Ren before acting with oil lantern,ask-first,Ren: I can hear you near the work. Tell me before you act.,listen and keep distance,True,True,True,True,True
2269,127,orchard,Ivo,consent_dialogue,sensory check-in,Ask Ivo before acting with dry cord,ask-first,Ivo: I can hear you near the work. Tell me before you act.,listen and keep distance,True,True,True,True,True
2271,127,riverbend,Ari,interrupt_queue,sensory check-in,Ask Ari before acting with ridge lantern,ask-first,Ari: I can hear you near the work. Tell me before you act.,listen and keep distance,True,True,True,True,True
2272,127,roofward,Sera,consent_dialogue,sensory check-in,Ask Sera before acting with brass hinge,ask-first,Sera: I can hear you near the work. Tell me before you act.,listen and keep distance,True,True,True,True,True
2276,127,repair_ring,Pax,touch_claimed_tool,ownership boundary,Ask Pax before acting with insulated tongs,ask-first,Pax: That is mine. Ask before using the insulated tongs.,step back and ask,True,True,True,True,True
2279,127,archive,Nia,touch_claimed_tool,ownership boundary,Ask Nia before acting with signal spool,deferred,Nia: That is mine. Ask before using the signal spool.,step back and ask,True,True,True,True,True
2280,127,signal,Ren,interrupt_queue,sensory check-in,Ask Ren before acting with oil lantern,ask-first,Ren: I can hear you near the work. Tell me before you act.,listen and keep distance,True,True,True,True,True
2281,127,orchard,Ivo,consent_dialogue,sensory check-in,Ask Ivo before acting with dry cord,ask-first,Ivo: I can hear you near the work. Tell me before you act.,listen and keep distance,True,True,True,True,True
2283,127,riverbend,Ari,interrupt_queue,sensory check-in,Ask Ari before acting with ridge lantern,ask-first,Ari: I can hear you near the work. Tell me before you act.,listen and keep distance,True,True,True,True,True
2284,127,roofward,Sera,consent_dialogue,sensory check-in,Ask Sera before acting with brass hinge,ask-first,Sera: I can hear you near the work. Tell me before you act.,listen and keep distance,True,True,True,True,True
2286,128,orchard,Ivo,consent_dialogue,sensory check-in,Ask Ivo before acting with dry cord,ask-first,Ivo: I can hear you near the work. Tell me before you act.,listen and keep distance,True,True,True,True,True
2288,128,riverbend,Ari,interrupt_queue,sensory check-in,Ask Ari before acting with ridge lantern,ask-first,Ari: I can hear you near the work. Tell me before you act.,listen and keep distance,True,True,True,True,True
2289,128,roofward,Sera,consent_dialogue,sensory check-in,Ask Sera before acting with brass hinge,ask-first,Sera: I can hear you near the work. Tell me before you act.,listen and keep distance,True,True,True,True,True
2292,128,orchard,Ivo,ask_about_tool,sensory check-in,Ask Ivo before acting with dry cord,ask-first,Ivo: I can hear you near the work. Tell me before you act.,listen and keep distance,True,True,True,True,True
